 ,Label,Area,Mean,Min,Max,Length
402,26_C02_fgfr_act104-1.nd2:3288-0860,164.361,1217.650,509.000,6196.000,221.222
403,26_C02_fgfr_act104-1.nd2:3334-0857,74.786,1310.762,562.000,2771.838,104.727
404,26_C02_fgfr_act104-1.nd2:3401-0967,67.603,766.682,556.000,1363.499,97.684
405,26_C02_fgfr_act104-1.nd2:3482-1028,96.757,1105.437,519.630,2346.000,125.008
406,26_C02_fgfr_act104-1.nd2:3381-1063,182.107,829.241,522.000,1819.580,254.019
407,26_C02_fgfr_act104-1.nd2:3486-1207,100.138,723.260,478.000,1480.000,142.267
408,26_C02_fgfr_act104-1.nd2:3593-1235,186.755,1057.103,0.000,3340.750,270.876
409,26_C02_fgfr_act104-1.nd2:3571-1327,89.997,1252.001,493.080,2179.650,127.911
410,26_C02_fgfr_act104-1.nd2:3078-0699,74.364,850.616,548.000,1570.530,100.280
411,26_C02_fgfr_act104-1.nd2:3223-1144,327.454,1039.090,523.400,5201.880,446.591
412,26_C02_fgfr_act104-1.nd2:3273-1115,348.158,923.299,505.000,4029.968,497.272
413,26_C02_fgfr_act104-1.nd2:3383-1310,143.235,756.174,512.160,1656.000,214.070
414,26_C02_fgfr_act104-1.nd2:3451-1324,131.404,951.463,498.000,2161.400,198.789
415,26_C02_fgfr_act104-1.nd2:3471-1435,96.335,1118.522,526.000,2135.000,138.759
416,26_C02_fgfr_act104-1.nd2:3499-1465,116.193,1107.004,523.140,3101.000,158.750
417,26_C02_fgfr_act104-1.nd2:3424-1708,179.149,1191.000,505.108,4489.000,243.683
418,26_C02_fgfr_act104-1.nd2:3473-1718,58.308,609.603,501.000,868.000,80.263
419,26_C02_fgfr_act104-1.nd2:3541-1671,168.164,1468.730,496.000,4752.560,211.183
420,26_C02_fgfr_act104-1.nd2:3561-1843,230.697,1135.815,431.000,5255.000,316.662
421,26_C02_fgfr_act104-1.nd2:1920-2359,319.004,1026.773,512.100,2923.580,449.311
422,26_C02_fgfr_act104-1.nd2:1918-2307,201.965,1201.750,512.250,3250.690,276.971
423,26_C02_fgfr_act104-1.nd2:1969-2069,230.274,1087.969,473.000,4388.000,322.305
424,26_C02_fgfr_act104-1.nd2:2041-2422,196.895,1161.776,535.260,2914.000,281.548
425,26_C02_fgfr_act104-1.nd2:1964-2826,89.152,1198.563,537.000,5240.212,132.859
426,26_C02_fgfr_act104-1.nd2:2530-3111,202.810,998.006,498.000,6469.840,292.369
427,26_C02_fgfr_act104-1.nd2:2837-3263,185.487,1290.480,499.000,4234.000,236.927
428,26_C02_fgfr_act104-1.nd2:2327-3058,107.320,1491.607,529.000,6718.080,146.870
429,26_C02_fgfr_act104-1.nd2:1443-2918,162.671,841.153,493.000,3530.760,234.792
430,26_C02_fgfr_act104-1.nd2:1968-1521,106.053,1873.402,567.200,5786.660,148.376
431,26_C02_fgfr_act104-1.nd2:1640-0809,147.038,943.124,522.520,3043.572,202.636
432,26_C02_fgfr_act104-1.nd2:2018-0849,112.391,1847.812,533.220,35440.965,160.615
433,26_C02_fgfr_act104-1.nd2:1928-0896,51.548,1510.794,679.440,2372.660,71.273
434,26_C02_fgfr_act104-1.nd2:2520-0852,111.123,1132.896,682.638,1917.000,144.266
435,26_C02_fgfr_act104-1.nd2:2494-0797,118.306,1135.760,556.750,2454.380,172.192
436,26_C02_fgfr_act104-1.nd2:2527-0864,146.192,781.094,523.480,1474.180,215.322
437,26_C02_fgfr_act104-1.nd2:2645-0884,117.038,771.980,536.140,1623.500,168.318
438,26_C02_fgfr_act104-1.nd2:2802-1062,139.432,1577.525,534.617,3780.000,190.109
