242	45_D04_her2mb_br223m2-1.nd2:0945-1943	134.362	1194.346	537.000	2164.700	195.898
243	45_D04_her2mb_br223m2-1.nd2:1298-2436	156.756	1355.766	535.680	13569.640	238.409
244	45_D04_her2mb_br223m2-1.nd2:1383-2196	280.554	1171.719	526.000	4865.210	358.485
245	45_D04_her2mb_br223m2-1.nd2:1302-2349	395.903	1344.667	478.000	6411.000	580.162
246	45_D04_her2mb_br223m2-1.nd2:0940-0657	261.963	1328.850	518.000	10981.887	368.376
247	45_D04_her2mb_br223m2-1.nd2:0834-0086	63.378	1001.114	477.800	7991.279	94.726
248	45_D04_her2mb_br223m2-1.nd2:0930-0311	305.061	881.343	479.330	7351.250	431.134
249	45_D04_her2mb_br223m2-1.nd2:1608-1923	304.216	1046.542	513.730	6354.640	447.502
250	45_D04_her2mb_br223m2-1.nd2:1628-2297	187.600	1439.769	501.780	4120.640	277.627
251	45_D04_her2mb_br223m2-1.nd2:1656-2394	140.277	1292.787	521.510	4675.000	210.227
252	45_D04_her2mb_br223m2-1.nd2:1709-2720	299.568	1438.798	556.820	5284.860	445.394
253	45_D04_her2mb_br223m2-1.nd2:1773-2975	131.827	650.548	515.000	1263.900	201.510
254	45_D04_her2mb_br223m2-1.nd2:1818-3195	168.164	742.164	526.780	1574.690	246.843
255	45_D04_her2mb_br223m2-1.nd2	142.390	899.846	519.000	1765.540	207.473
256	45_D04_her2mb_br223m2-1.nd2:0904-1618	142.390	899.846	519.000	1765.540	207.473
257	45_D04_her2mb_br223m2-1.nd2:0897-1676	90.842	940.781	529.000	1702.861	130.050
258	45_D04_her2mb_br223m2-1.nd2:1028-1710	104.363	1325.557	535.000	3468.920	137.335
259	45_D04_her2mb_br223m2-1.nd2:0914-1809	60.421	887.210	493.840	1761.000	87.630
260	45_D04_her2mb_br223m2-1.nd2:1057-1267	190.557	1938.504	608.000	4454.090	255.607
261	45_D04_her2mb_br223m2-1.nd2:1065-1317	262.808	1033.827	483.800	3950.000	333.280
262	45_D04_her2mb_br223m2-1.nd2:1157-1277	297.455	1042.662	498.000	2634.500	403.538
263	45_D04_her2mb_br223m2-1.nd2:1291-1092	191.825	1495.442	573.000	3163.000	265.074
264	45_D04_her2mb_br223m2-1.nd2:1149-1625	268.724	1404.452	494.360	6740.380	389.446
265	45_D04_her2mb_br223m2-1.nd2:0984-0834	141.545	1111.108	541.450	2803.053	197.754
266	45_D04_her2mb_br223m2-1.nd2:1059-0742	202.810	1312.716	484.000	2850.000	266.460
267	45_D04_her2mb_br223m2-1.nd2:1297-0256	242.950	1741.216	573.000	6006.000	336.351
268	45_D04_her2mb_br223m2-1.nd2:0845-0609	221.824	1148.042	506.660	5398.756	314.022
269	45_D04_her2mb_br223m2-1.nd2	180.417	1153.691	527.240	2571.000	267.974
270	45_D04_her2mb_br223m2-1.nd2:1003-1064	180.417	1153.691	527.240	2571.000	267.974
271	45_D04_her2mb_br223m2-1.nd2:1199-2101	149.995	1263.969	568.100	3667.230	219.174
272	45_D04_her2mb_br223m2-1.nd2:1235-1963	191.825	899.566	505.000	2046.000	248.890
273	45_D04_her2mb_br223m2-1.nd2:1453-1451	207.458	1010.904	507.000	3907.647	301.901
274	45_D04_her2mb_br223m2-1.nd2:1365-1899	157.178	776.765	510.000	2283.200	198.860
275	45_D04_her2mb_br223m2-1.nd2:1215-2089	107.743	1103.797	520.169	3714.000	140.570
276	45_D04_her2mb_br223m2-1.nd2:0859-2079	212.106	710.068	485.000	1272.705	303.350
277	45_D04_her2mb_br223m2-1.nd2	96.335	747.307	489.000	2202.000	139.248
