 ,Label,Area,Mean,Min,Max,Length
185,38_D11_her2mb_br223-1.nd2:1220-0315,109.005,877.591,492.000,2151.000,160.999
186,38_D11_her2mb_br223-1.nd2:1257-0396,182.520,786.011,506.800,2376.863,233.767
187,38_D11_her2mb_br223-1.nd2:0742-1005,81.965,1299.541,604.760,2418.000,117.784
188,38_D11_her2mb_br223-1.nd2:0675-1148,204.912,1348.351,521.913,3611.000,288.180
189,38_D11_her2mb_br223-1.nd2:0619-1443,81.543,1079.735,554.000,4301.000,114.291
190,38_D11_her2mb_br223-1.nd2:0511-1636,47.320,1094.216,619.000,2544.300,62.655
191,38_D11_her2mb_br223-1.nd2:0717-1540,225.615,1170.724,521.000,3720.000,280.703
192,38_D11_her2mb_br223-1.nd2:0614-1573,68.023,1135.458,539.000,3896.000,93.414
193,38_D11_her2mb_br223-1.nd2:0780-1122,136.468,1324.422,522.000,3624.000,187.609
194,38_D11_her2mb_br223-1.nd2:0829-1034,144.495,1091.300,507.920,4296.283,207.699
195,38_D11_her2mb_br223-1.nd2:0909-0995,68.023,1463.650,670.570,3388.000,87.248
196,38_D11_her2mb_br223-1.nd2:0984-0880,103.513,1542.708,552.334,3744.000,131.269
197,38_D11_her2mb_br223-1.nd2:1043-0581,132.665,1156.274,558.340,3421.350,168.126
198,38_D11_her2mb_br223-1.nd2:1032-0724,271.245,1093.048,508.000,2257.000,357.238
199,38_D11_her2mb_br223-1.nd2:0800-1318,181.253,968.389,493.720,3116.000,232.702
200,38_D11_her2mb_br223-1.nd2:0849-1330,442.780,935.308,493.000,3322.544,559.437
201,38_D11_her2mb_br223-1.nd2:0661-1593,282.230,1440.417,576.000,6559.814,383.860
202,38_D11_her2mb_br223-1.nd2:0841-1182,134.355,1645.346,527.600,8010.760,188.387
203,38_D11_her2mb_br223-1.nd2:1356-0126,85.768,842.113,487.000,1846.000,127.715
204,38_D11_her2mb_br223-1.nd2:1299-0363,260.260,1045.851,508.680,6296.000,358.883
205,38_D11_her2mb_br223-1.nd2:0438-1744,179.985,750.787,525.000,1721.620,233.160
206,38_D11_her2mb_br223-1.nd2:0975-2968,381.095,875.556,496.000,2692.240,508.797
207,38_D11_her2mb_br223-1.nd2:1034-0927,190.970,931.698,517.000,4166.000,243.961
208,38_D11_her2mb_br223-1.nd2:1060-0855,120.413,1130.854,518.000,3461.000,158.984
209,38_D11_her2mb_br223-1.nd2:1052-0920,230.685,1108.443,491.000,9618.970,305.205
210,38_D11_her2mb_br223-1.nd2:1322-0358,105.203,1013.086,501.000,2644.450,129.346
211,38_D11_her2mb_br223-1.nd2:1425-0306,260.683,1204.314,485.500,7937.960,364.342
212,38_D11_her2mb_br223-1.nd2:0797-1678,240.825,871.739,541.000,4295.000,314.048
213,38_D11_her2mb_br223-1.nd2:0464-2998,81.543,1125.070,535.000,3104.710,108.488
214,38_D11_her2mb_br223-1.nd2:0680-2762,109.005,856.441,482.000,1640.000,150.569
215,38_D11_her2mb_br223-1.nd2:1340-1047,478.270,2055.744,536.000,6678.000,608.761
216,38_D11_her2mb_br223-1.nd2:1007-1180,106.893,1262.825,516.000,2780.120,134.338
217,38_D11_her2mb_br223-1.nd2:0799-1318,201.955,1056.948,516.400,4330.000,253.355
218,38_D11_her2mb_br223-1.nd2:1631-0160,96.752,1365.148,545.980,3802.167,142.347
