 ,Label,Area,Mean,Min,Max,Length
144,35_C11_igf1r_bmpr211m2-1.nd2:1318-1618,424.212,1391.141,508.000,4075.000,564.881
145,35_C11_igf1r_bmpr211m2-1.nd2:1134-1776,376.467,966.577,512.000,7911.300,501.708
146,35_C11_igf1r_bmpr211m2-1.nd2:1457-1693,187.177,2174.177,511.000,6945.000,236.998
147,35_C11_igf1r_bmpr211m2-1.nd2:1260-1811,61.266,1261.920,547.000,6222.291,81.234
148,35_C11_igf1r_bmpr211m2-1.nd2:1665-1758,240.837,1861.410,510.620,5367.000,322.534
149,35_C11_igf1r_bmpr211m2-1.nd2:1496-1836,121.264,1191.780,516.000,5697.040,156.165
150,35_C11_igf1r_bmpr211m2-1.nd2:1200-0975,130.137,1632.443,526.000,3513.680,186.443
151,35_C11_igf1r_bmpr211m2-1.nd2:1253-0924,255.626,899.055,522.000,4448.110,360.941
152,35_C11_igf1r_bmpr211m2-1.nd2:1589-0942,312.243,1148.147,521.000,4429.500,461.224
153,35_C11_igf1r_bmpr211m2-1.nd2:1521-1007,119.151,1480.275,515.000,2441.510,173.928
154,35_C11_igf1r_bmpr211m2-1.nd2:1561-0904,340.552,1471.722,507.000,6799.000,455.066
155,35_C11_igf1r_bmpr211m2-1.nd2:1668-1083,93.377,952.479,476.000,2612.000,140.549
156,35_C11_igf1r_bmpr211m2-1.nd2:1624-1017,201.965,850.689,475.000,2715.000,274.218
157,35_C11_igf1r_bmpr211m2-1.nd2:1395-0819,160.136,1115.880,554.000,2310.980,219.067
158,35_C11_igf1r_bmpr211m2-1.nd2:1724-0103,160.136,1503.343,520.875,6547.000,208.022
159,35_C11_igf1r_bmpr211m2-1.nd2:1521-0668,217.176,1330.865,505.000,5928.000,281.712
160,35_C11_igf1r_bmpr211m2-1.nd2:1435-0782,205.346,1635.791,608.000,3235.000,287.608
161,35_C11_igf1r_bmpr211m2-1.nd2:1863-0597,259.851,1852.881,537.080,7308.740,334.469
162,35_C11_igf1r_bmpr211m2-1.nd2:1910-0534,197.740,1131.961,501.000,4407.720,264.378
163,35_C11_igf1r_bmpr211m2-1.nd2:1933-0682,139.855,1132.791,517.000,5064.000,195.771
164,35_C11_igf1r_bmpr211m2-1.nd2:1916-0642,157.178,1866.135,515.500,9957.000,201.458
165,35_C11_igf1r_bmpr211m2-1.nd2:1640-0875,223.514,1116.854,566.000,3039.000,314.548
166,35_C11_igf1r_bmpr211m2-1.nd2:1583-0105,111.546,1262.532,511.000,4211.000,146.178
167,35_C11_igf1r_bmpr211m2-1.nd2:1135-0795,213.373,1424.792,599.605,3356.320,279.912
168,35_C11_igf1r_bmpr211m2-1.nd2:0882-0593,338.440,1194.726,464.000,5047.350,445.470
169,35_C11_igf1r_bmpr211m2-1.nd2:1094-0499,445.338,1394.224,506.960,5325.000,585.142
170,35_C11_igf1r_bmpr211m2-1.nd2:1535-0221,423.789,952.805,454.000,5341.000,553.149
171,35_C11_igf1r_bmpr211m2-1.nd2:2004-0434,372.664,1442.558,474.000,5750.000,516.331
172,35_C11_igf1r_bmpr211m2-1.nd2:2863-0215,184.219,1847.768,502.000,5394.000,269.458
173,35_C11_igf1r_bmpr211m2-1.nd2:2971-0141,247.175,1304.378,469.650,7248.000,308.913
174,35_C11_igf1r_bmpr211m2-1.nd2:1287-0238,256.893,1123.277,517.000,5310.000,333.204
175,35_C11_igf1r_bmpr211m2-1.nd2:1261-0368,466.464,977.948,500.000,7338.760,614.338
176,35_C11_igf1r_bmpr211m2-1.nd2:1610-0396,318.159,1079.011,488.160,3967.000,399.275
177,35_C11_igf1r_bmpr211m2-1.nd2:1768-0238,127.602,1165.465,492.000,3346.380,160.480
178,35_C11_igf1r_bmpr211m2-1.nd2:1743-0256,278.442,1514.485,545.000,5023.000,356.174
179,35_C11_igf1r_bmpr211m2-1.nd2:1255-0592,327.877,1318.313,532.000,6604.000,422.893
180,35_C11_igf1r_bmpr211m2-1.nd2:1523-0571,279.287,1792.483,585.740,7086.460,356.171
