 ,Label,Area,Mean,Min,Max,Length
335,29_C05_trka_act104-1.nd2:2489-1113,152.953,1471.836,544.300,3853.460,208.725
336,29_C05_trka_act104-1.nd2:2392-1300,145.347,964.174,495.000,6763.000,192.850
337,29_C05_trka_act104-1.nd2:2494-1173,74.364,1086.105,508.000,2422.250,98.561
338,29_C05_trka_act104-1.nd2:2695-0762,109.856,3201.143,887.000,6807.335,162.342
339,29_C05_trka_act104-1.nd2:2807-0814,139.010,937.672,515.000,2737.000,195.697
340,29_C05_trka_act104-1.nd2:2950-0866,124.644,1035.078,545.000,2834.000,182.099
341,29_C05_trka_act104-1.nd2:3098-0571,264.076,857.408,514.300,3355.830,388.657
342,29_C05_trka_act104-1.nd2:2222-1498,62.111,1642.396,882.320,2750.000,93.177
343,29_C05_trka_act104-1.nd2:2266-1531,139.855,1273.229,522.404,4274.000,204.393
344,29_C05_trka_act104-1.nd2:2555-0786,198.163,1038.882,496.000,8003.000,259.601
345,29_C05_trka_act104-1.nd2:1836-2252,67.603,1282.472,530.780,2942.000,88.916
346,29_C05_trka_act104-1.nd2:2143-1938,141.545,1330.107,555.000,4109.000,191.995
347,29_C05_trka_act104-1.nd2:2066-1948,495.195,1535.749,470.900,8204.333,653.956
348,29_C05_trka_act104-1.nd2:2340-1755,206.613,801.907,521.000,2887.408,296.160
349,29_C05_trka_act104-1.nd2:2257-1664,99.293,1113.793,547.000,3005.360,129.782
350,29_C05_trka_act104-1.nd2:2369-1387,90.420,1748.074,511.610,7597.000,127.139
351,29_C05_trka_act104-1.nd2:2535-1441,162.671,1102.155,498.000,3644.000,237.664
352,29_C05_trka_act104-1.nd2:2655-1318,103.518,1399.141,511.690,7898.000,150.011
353,29_C05_trka_act104-1.nd2:2509-1370,100.560,1396.146,519.270,4045.000,148.260
354,29_C05_trka_act104-1.nd2:2635-1210,168.164,1228.557,509.700,7898.000,226.414
355,29_C05_trka_act104-1.nd2:2141-1989,278.019,1214.638,511.000,4817.560,371.165
356,29_C05_trka_act104-1.nd2:2549-1540,310.553,1569.398,511.000,10671.000,409.457
357,29_C05_trka_act104-1.nd2:2785-1285,124.221,659.024,479.000,2148.000,172.740
358,29_C05_trka_act104-1.nd2:2409-2342,190.135,909.835,492.350,3989.000,249.971
359,29_C05_trka_act104-1.nd2:2484-2372,209.571,986.658,484.000,3691.000,294.754
360,29_C05_trka_act104-1.nd2:2555-2638,546.320,1210.684,486.000,7453.000,749.050
361,29_C05_trka_act104-1.nd2:2707-3196,91.265,2220.516,508.000,7663.123,134.753
362,29_C05_trka_act104-1.nd2:2956-3390,96.335,824.892,474.000,1876.000,131.181
363,29_C05_trka_act104-1.nd2:2387-2164,179.994,1445.115,470.000,5207.320,258.125
364,29_C05_trka_act104-1.nd2:2474-2117,107.320,1537.182,530.100,5987.000,150.608
365,29_C05_trka_act104-1.nd2:2399-2282,106.475,1502.215,552.980,3381.505,135.989
366,29_C05_trka_act104-1.nd2:2292-1992,216.331,949.336,511.283,3661.000,296.401
367,29_C05_trka_act104-1.nd2:2357-2021,263.231,1108.640,485.220,4744.000,356.958
368,29_C05_trka_act104-1.nd2:2504-2001,85.349,1443.534,500.080,6093.000,124.775
369,29_C05_trka_act104-1.nd2:2587-2044,136.052,1096.079,497.000,3089.000,200.348
370,29_C05_trka_act104-1.nd2:2354-2099,57.885,1100.074,512.300,1875.030,85.797
371,29_C05_trka_act104-1.nd2:2682-2892,178.727,1452.981,489.000,5547.400,253.802
372,29_C05_trka_act104-1.nd2:3339-0193,164.783,981.935,511.850,2081.000,234.533
373,29_C05_trka_act104-1.nd2:3220-0642,597.023,959.623,0.000,3292.000,859.053
374,29_C05_trka_act104-1.nd2:3374-1308,287.737,852.834,483.000,2652.600,395.103
375,29_C05_trka_act104-1.nd2:3503-1418,133.517,1574.866,453.000,3492.906,178.123
376,29_C05_trka_act104-1.nd2:3421-0772,155.065,1245.256,521.000,3717.000,216.100
377,29_C05_trka_act104-1.nd2:3065-0632,130.559,1595.647,558.000,4622.620,191.348
378,29_C05_trka_act104-1.nd2:2838-0604,111.968,1213.305,493.000,6810.000,149.483
379,29_C05_trka_act104-1.nd2:3235-0396,127.602,791.590,482.160,2260.678,181.445
380,29_C05_trka_act104-1.nd2:3386-0285,210.416,907.081,487.410,2005.600,308.767
381,29_C05_trka_act104-1.nd2:3578-0256,202.810,1121.229,584.000,2270.000,291.696
382,29_C05_trka_act104-1.nd2:3521-0472,128.024,1465.443,0.000,4920.000,174.385
383,29_C05_trka_act104-1.nd2:3501-0519,120.841,1268.099,504.000,2805.600,163.966
384,29_C05_trka_act104-1.nd2:3604-0228,65.491,1197.101,613.523,1902.890,93.548
385,29_C05_trka_act104-1.nd2:2878-3146,158.023,1789.422,501.000,4821.250,219.803
386,29_C05_trka_act104-1.nd2:2883-3170,191.825,1169.265,510.558,3443.200,262.666
387,29_C05_trka_act104-1.nd2:3244-3424,198.585,1055.374,528.000,4561.530,269.481
388,29_C05_trka_act104-1.nd2:3218-3494,132.672,788.528,537.020,2364.720,185.094
389,29_C05_trka_act104-1.nd2:3256-3584,57.040,2194.489,557.110,7890.790,75.724
390,29_C05_trka_act104-1.nd2:3241-3612,22.394,1264.184,575.520,6105.088,31.770
391,29_C05_trka_act104-1.nd2:3384-3588,70.984,1141.084,0.000,3704.270,98.268
392,29_C05_trka_act104-1.nd2:3161-3171,463.084,1399.698,490.000,9898.020,652.270
393,29_C05_trka_act104-1.nd2:3200-2988,141.545,2461.032,530.660,8425.981,197.953
394,29_C05_trka_act104-1.nd2:3543-3201,97.602,1811.084,0.000,4473.000,134.886
395,29_C05_trka_act104-1.nd2:3314-2928,371.819,906.562,0.000,3168.000,524.585
396,29_C05_trka_act104-1.nd2:2785-3028,190.135,1156.771,496.470,5209.000,260.732
397,29_C05_trka_act104-1.nd2:3058-3253,68.871,853.673,524.000,2030.006,96.428
398,29_C05_trka_act104-1.nd2:2963-2991,137.742,1468.703,509.000,7177.000,190.648
399,29_C05_trka_act104-1.nd2:2923-3003,249.710,1578.313,530.650,49160.750,366.355
400,29_C05_trka_act104-1.nd2:3110-3066,221.401,1123.760,499.000,12051.200,306.537
401,29_C05_trka_act104-1.nd2:3334-3329,140.277,1210.786,529.000,5041.056,185.248
402,29_C05_trka_act104-1.nd2:3472-3489,53.238,1834.220,579.000,4178.000,74.971
403,29_C05_trka_act104-1.nd2:3497-3448,68.449,964.605,504.000,2527.000,93.075
404,29_C05_trka_act104-1.nd2:3158-3145,212.106,1418.895,498.000,4943.200,300.740
405,29_C05_trka_act104-1.nd2:2587-2294,119.151,2216.040,527.790,7855.200,162.810
406,29_C05_trka_act104-1.nd2:2850-0816,77.744,1330.764,513.000,4566.280,113.764
407,29_C05_trka_act104-1.nd2:2855-1024,150.418,871.028,502.431,3786.900,216.783
408,29_C05_trka_act104-1.nd2:2966-1280,340.975,1293.160,496.560,8251.120,479.426
409,29_C05_trka_act104-1.nd2:3083-1572,162.248,1062.316,524.000,3323.000,225.683
410,29_C05_trka_act104-1.nd2:3155-1661,183.797,1240.039,523.000,3124.000,262.689
411,29_C05_trka_act104-1.nd2:3541-1751,80.702,936.628,484.960,2636.000,115.426
412,29_C05_trka_act104-1.nd2:3435-1741,186.332,1161.569,0.000,8489.900,271.135
413,29_C05_trka_act104-1.nd2:2733-1683,155.488,1465.393,506.000,5111.640,210.340
414,29_C05_trka_act104-1.nd2:3070-2590,420.832,1348.826,508.000,6215.000,597.843
415,29_C05_trka_act104-1.nd2:3368-2685,94.222,1494.623,520.500,9019.319,135.872
416,29_C05_trka_act104-1.nd2:3489-2838,107.743,1096.635,497.137,2337.680,157.025
417,29_C05_trka_act104-1.nd2:3569-2896,46.055,1833.787,510.000,4246.160,67.279
418,29_C05_trka_act104-1.nd2:3564-2941,49.435,1053.573,523.000,2409.000,73.269
419,29_C05_trka_act104-1.nd2:3075-2402,132.249,2714.082,556.440,13984.000,188.829
420,29_C05_trka_act104-1.nd2:2933-1823,140.277,2358.884,526.787,11205.000,190.327
421,29_C05_trka_act104-1.nd2:2853-1923,205.768,766.574,460.000,2310.000,279.653
422,29_C05_trka_act104-1.nd2:3275-1022,250.978,870.205,483.000,2324.520,362.451
423,29_C05_trka_act104-1.nd2:3494-0734,64.223,921.068,521.520,1801.000,90.287
424,29_C05_trka_act104-1.nd2:3492-0967,165.206,726.371,473.193,1637.630,244.637
425,29_C05_trka_act104-1.nd2:3053-1265,205.346,999.174,496.280,10046.100,288.007
426,29_C05_trka_act104-1.nd2:3394-1500,65.491,1096.598,548.000,2092.988,91.662
427,29_C05_trka_act104-1.nd2:3544-1585,81.969,1375.487,513.900,4756.700,118.413
428,29_C05_trka_act104-1.nd2:3273-0817,142.812,930.692,578.560,1710.815,212.890
429,29_C05_trka_act104-1.nd2:3354-0701,225.627,1135.641,534.680,4187.000,324.449
430,29_C05_trka_act104-1.nd2:3018-0984,114.081,947.778,544.610,2357.480,168.219
431,29_C05_trka_act104-1.nd2:3113-0844,86.617,1066.819,548.600,4513.000,130.051
432,29_C05_trka_act104-1.nd2:3013-1115,59.998,1021.688,529.000,2309.000,84.354
433,29_C05_trka_act104-1.nd2:2728-1478,89.997,624.746,520.050,1184.220,123.580
434,29_C05_trka_act104-1.nd2:2752-1448,103.518,972.255,519.000,3431.890,144.927
435,29_C05_trka_act104-1.nd2:2708-1555,58.308,1119.167,536.000,7794.480,87.002
436,29_C05_trka_act104-1.nd2:3251-1958,91.687,1549.862,506.000,7036.000,125.565
437,29_C05_trka_act104-1.nd2:2910-1741,237.880,1162.309,541.510,3876.240,329.087
438,29_C05_trka_act104-1.nd2:3085-1851,54.505,1198.670,537.780,2457.000,78.775
439,29_C05_trka_act104-1.nd2:3203-2031,153.798,2137.100,509.403,7672.949,218.291
440,29_C05_trka_act104-1.nd2:3423-1193,117.461,700.586,492.160,2030.343,168.650
441,29_C05_trka_act104-1.nd2:3571-1353,65.913,2020.170,508.308,4530.520,86.529
442,29_C05_trka_act104-1.nd2:3574-1343,45.632,884.654,506.519,2360.000,64.394
443,29_C05_trka_act104-1.nd2:2862-2249,188.445,1807.034,510.000,8578.000,257.022
444,29_C05_trka_act104-1.nd2:3241-2361,415.339,1324.389,514.000,10417.720,571.507
445,29_C05_trka_act104-1.nd2:3241-2502,111.546,1893.477,742.076,5970.000,153.313
446,29_C05_trka_act104-1.nd2:3378-2608,70.139,2281.425,737.005,4600.000,93.901
447,29_C05_trka_act104-1.nd2:3533-2635,82.814,1173.949,484.150,3478.200,124.182
448,29_C05_trka_act104-1.nd2:3284-2235,187.600,1291.527,523.720,4766.379,270.669
449,29_C05_trka_act104-1.nd2:3274-2163,183.374,700.849,492.040,1780.000,244.313
450,29_C05_trka_act104-1.nd2:3506-2314,104.785,1060.929,505.380,2900.390,157.927
451,29_C05_trka_act104-1.nd2:3484-2369,106.475,1127.185,511.000,3845.000,154.509
452,29_C05_trka_act104-1.nd2:3501-2469,91.687,624.881,506.400,1317.320,138.539
453,29_C05_trka_act104-1.nd2:2926-2755,265.344,899.573,511.961,4290.070,360.541
