 ,Label,Area,Mean,Min,Max,Length
343,27_C03_egfrc_act104-1.nd2:3170-2748,159.713,1991.997,524.000,5606.950,236.808
344,27_C03_egfrc_act104-1.nd2:3524-2808,103.940,1683.929,0.000,5448.000,150.654
345,27_C03_egfrc_act104-1.nd2:3598-2768,36.337,1700.398,0.000,3925.000,52.327
346,27_C03_egfrc_act104-1.nd2:3268-2908,152.953,1418.120,499.740,8941.300,220.282
347,27_C03_egfrc_act104-1.nd2:3266-3011,73.096,1160.418,484.320,5486.350,107.068
348,27_C03_egfrc_act104-1.nd2:3364-2961,160.558,1954.042,477.480,6346.400,230.768
349,27_C03_egfrc_act104-1.nd2:2866-0225,216.331,667.362,0.000,3924.000,301.255
350,27_C03_egfrc_act104-1.nd2:2762-0434,145.770,869.800,536.000,2554.520,218.006
351,27_C03_egfrc_act104-1.nd2:3092-0737,438.577,964.829,493.000,4458.180,603.910
352,27_C03_egfrc_act104-1.nd2:3098-0900,555.616,936.353,465.920,4903.280,760.372
353,27_C03_egfrc_act104-1.nd2:2902-0361,343.933,1199.312,495.342,3577.392,483.445
354,27_C03_egfrc_act104-1.nd2:2975-1287,274.639,1622.605,529.480,6089.680,381.173
355,27_C03_egfrc_act104-1.nd2:3448-1347,166.051,1358.210,502.000,4490.626,242.009
356,27_C03_egfrc_act104-1.nd2:3493-1382,119.574,1535.309,479.740,4862.810,180.225
357,27_C03_egfrc_act104-1.nd2:2933-3456,241.260,1122.417,0.000,11320.000,339.004
358,27_C03_egfrc_act104-1.nd2,205.768,1844.355,0.000,9961.872,298.307
359,27_C03_egfrc_act104-1.nd2:2990-3457,205.768,1844.355,0.000,9961.872,298.307
360,27_C03_egfrc_act104-1.nd2:2687-3230,363.369,1249.574,486.000,8503.000,504.127
361,27_C03_egfrc_act104-1.nd2:2447-2935,60.843,1460.343,494.280,4196.000,88.914
362,27_C03_egfrc_act104-1.nd2:2294-2805,189.290,1004.377,506.799,6570.000,272.020
363,27_C03_egfrc_act104-1.nd2:2906-0524,136.052,1083.102,537.000,3190.930,194.040
364,27_C03_egfrc_act104-1.nd2:3111-0299,83.659,799.982,529.400,1657.000,119.821
365,27_C03_egfrc_act104-1.nd2:3211-0294,109.011,1023.447,514.560,3415.000,146.482
366,27_C03_egfrc_act104-1.nd2:3478-0491,166.051,1291.451,0.000,3609.950,233.070
367,27_C03_egfrc_act104-1.nd2:3326-0459,117.461,1109.255,599.000,3215.079,171.228
368,27_C03_egfrc_act104-1.nd2:3436-0594,174.501,1299.042,512.000,5048.160,247.472
369,27_C03_egfrc_act104-1.nd2:2872-0927,255.626,828.142,507.600,4489.000,352.047
370,27_C03_egfrc_act104-1.nd2:3371-0749,77.744,1676.261,531.000,9184.000,104.095
371,27_C03_egfrc_act104-1.nd2:3358-0769,68.871,1105.610,471.000,2348.517,93.111
372,27_C03_egfrc_act104-1.nd2:3173-0752,34.224,2029.454,807.000,3316.040,44.698
373,27_C03_egfrc_act104-1.nd2:3298-0684,126.334,938.804,517.500,4122.000,185.117
374,27_C03_egfrc_act104-1.nd2:2942-0532,229.007,1152.832,528.950,3377.344,314.857
375,27_C03_egfrc_act104-1.nd2:3133-0559,261.963,1369.547,531.232,3786.000,361.676
376,27_C03_egfrc_act104-1.nd2:3269-0446,410.269,1012.644,469.610,3940.000,578.239
377,27_C03_egfrc_act104-1.nd2:3090-0577,159.291,1257.802,528.000,3610.000,206.136
378,27_C03_egfrc_act104-1.nd2:3288-0519,274.639,1263.183,498.850,4047.750,382.352
379,27_C03_egfrc_act104-1.nd2:2988-0754,347.735,977.002,511.737,4030.534,483.654
380,27_C03_egfrc_act104-1.nd2:2910-0769,105.208,1235.470,570.101,4437.000,148.047
381,27_C03_egfrc_act104-1.nd2:3248-0601,93.800,1563.857,581.700,4408.000,136.345
382,27_C03_egfrc_act104-1.nd2:3468-0644,141.122,1468.008,493.000,4682.600,210.090
383,27_C03_egfrc_act104-1.nd2:2875-1515,155.910,3132.395,528.800,8690.200,232.580
384,27_C03_egfrc_act104-1.nd2:2465-1661,207.458,932.424,543.623,2572.090,297.207
385,27_C03_egfrc_act104-1.nd2:2535-1172,289.005,981.188,522.160,3341.000,397.693
386,27_C03_egfrc_act104-1.nd2:2489-0945,81.547,896.282,514.000,2936.000,114.102
387,27_C03_egfrc_act104-1.nd2:2808-1040,169.854,936.634,527.000,3106.292,247.016
388,27_C03_egfrc_act104-1.nd2:3021-0864,59.153,2245.529,637.399,4143.190,83.288
389,27_C03_egfrc_act104-1.nd2:3291-0907,319.426,902.475,527.300,4436.920,467.467
390,27_C03_egfrc_act104-1.nd2:3558-0970,87.039,1177.918,0.000,4452.510,120.767
391,27_C03_egfrc_act104-1.nd2:3006-1190,338.017,839.344,502.000,2218.000,500.440
392,27_C03_egfrc_act104-1.nd2:3484-1030,67.181,1537.674,479.340,6364.000,100.418
393,27_C03_egfrc_act104-1.nd2:2908-1049,188.445,959.223,524.000,4558.720,274.967
394,27_C03_egfrc_act104-1.nd2:2684-1357,70.561,1060.563,670.240,1752.136,99.391
395,27_C03_egfrc_act104-1.nd2:3085-1238,144.080,1109.127,516.000,3242.000,213.548
396,27_C03_egfrc_act104-1.nd2:3103-1293,141.967,1539.866,503.520,9370.250,211.506
397,27_C03_egfrc_act104-1.nd2:2992-1340,80.702,1282.948,516.000,3541.582,119.317
398,27_C03_egfrc_act104-1.nd2:3470-1187,170.276,1301.015,0.000,3929.000,247.215
399,27_C03_egfrc_act104-1.nd2:3484-1258,146.615,820.714,0.000,3460.670,215.407
400,27_C03_egfrc_act104-1.nd2:3391-1522,114.503,1900.591,488.000,6322.400,167.260
401,27_C03_egfrc_act104-1.nd2:3378-1530,237.457,1239.096,486.000,8609.490,350.858
402,27_C03_egfrc_act104-1.nd2:3489-1626,118.729,1592.449,505.000,4758.000,159.269
