 ,Label,Area,Mean,Min,Max,Length
143,40_D09_trka_br223-1.nd2:0532-1825,102.673,1955.976,798.000,6923.000,134.614
144,40_D09_trka_br223-1.nd2:0671-3536,101.828,1183.512,540.860,4431.000,134.183
145,40_D09_trka_br223-1.nd2:0659-1868,190.135,1401.370,560.000,4106.000,263.141
146,40_D09_trka_br223-1.nd2:1640-0103,149.150,1277.880,463.720,4094.000,205.054
147,40_D09_trka_br223-1.nd2:1768-0286,141.122,829.038,491.000,2763.535,177.885
148,40_D09_trka_br223-1.nd2:1788-0176,125.911,962.394,479.000,3182.865,159.634
149,40_D09_trka_br223-1.nd2:1810-0223,135.207,2374.992,527.000,6672.000,175.398
150,40_D09_trka_br223-1.nd2:1893-0734,498.576,1087.830,485.000,6101.000,646.502
151,40_D09_trka_br223-1.nd2:1153-1340,266.189,1225.111,525.000,4061.000,353.267
152,40_D09_trka_br223-1.nd2:1436-1184,176.192,1238.867,512.000,4002.000,258.962
153,40_D09_trka_br223-1.nd2:0917-3564,123.376,2052.929,504.000,6273.000,150.434
154,40_D09_trka_br223-1.nd2:0597-3466,158.023,1062.577,555.000,4220.860,210.760
155,40_D09_trka_br223-1.nd2:0478-3368,39.295,1916.241,561.000,8494.000,53.595
156,40_D09_trka_br223-1.nd2:0681-3321,216.331,1437.830,488.000,4254.000,288.571
157,40_D09_trka_br223-1.nd2:0807-2933,402.241,955.073,467.000,4218.000,574.924
158,40_D09_trka_br223-1.nd2:0754-3101,125.066,1198.578,529.500,3902.063,168.447
159,40_D09_trka_br223-1.nd2:0977-2946,192.670,1173.963,498.000,2530.490,241.236
160,40_D09_trka_br223-1.nd2:1197-2917,241.682,1241.303,496.980,3642.000,358.118
161,40_D09_trka_br223-1.nd2:0551-3567,54.928,1473.420,593.000,2599.000,73.968
162,40_D09_trka_br223-1.nd2:1105-3376,430.127,1557.798,540.000,6146.000,586.662
163,40_D09_trka_br223-1.nd2:1214-3388,359.143,1747.804,493.000,9260.000,473.541
164,40_D09_trka_br223-1.nd2:0817-3419,211.683,875.352,509.000,3689.000,277.483
165,40_D09_trka_br223-1.nd2:0293-2474,275.062,1269.199,497.000,6190.920,378.648
166,40_D09_trka_br223-1.nd2:0343-2410,138.587,1465.852,616.000,3541.660,188.611
167,40_D09_trka_br223-1.nd2:0671-2336,108.166,2706.924,643.180,6704.062,141.946
168,40_D09_trka_br223-1.nd2:0661-2249,218.021,1127.786,504.000,8121.000,269.493
169,40_D09_trka_br223-1.nd2:0770-2234,57.463,1073.657,625.340,1943.000,77.700
170,40_D09_trka_br223-1.nd2:0950-1468,61.266,2098.481,490.000,4106.680,80.855
171,40_D09_trka_br223-1.nd2:1467-1087,42.252,3518.582,873.000,7047.000,58.189
172,40_D09_trka_br223-1.nd2:0897-1853,140.277,1092.584,515.000,2720.560,179.202
173,40_D09_trka_br223-1.nd2:0652-1942,225.627,1043.516,506.000,3966.840,314.378
174,40_D09_trka_br223-1.nd2:0744-1921,165.206,1600.330,504.000,7259.000,239.349
175,40_D09_trka_br223-1.nd2:0141-2307,157.601,774.077,498.000,3079.000,207.255
176,40_D09_trka_br223-1.nd2:0208-2399,181.684,1142.161,516.420,6498.000,244.401
177,40_D09_trka_br223-1.nd2:0810-2437,129.714,1874.885,541.200,5257.000,192.218
178,40_D09_trka_br223-1.nd2:0676-2051,151.263,1020.110,485.000,3403.940,209.951
179,40_D09_trka_br223-1.nd2:0614-2143,219.289,1206.895,497.000,16390.338,298.717
180,40_D09_trka_br223-1.nd2:0533-2272,97.180,1375.201,543.000,6180.299,128.104
181,40_D09_trka_br223-1.nd2:0569-2006,31.689,1973.187,622.000,3297.000,48.387
182,40_D09_trka_br223-1.nd2:0549-2161,136.897,1482.361,505.000,4386.000,196.784
183,40_D09_trka_br223-1.nd2:0671-2107,222.246,1228.689,483.000,4857.000,321.810
184,40_D09_trka_br223-1.nd2:0491-2512,157.178,1147.190,505.000,3970.000,214.743
185,40_D09_trka_br223-1.nd2:0641-2519,251.823,1429.980,487.000,4753.290,357.143
186,40_D09_trka_br223-1.nd2:1920-0887,164.783,785.858,500.000,2667.000,217.092
187,40_D09_trka_br223-1.nd2:0457-2898,65.491,1291.787,491.000,6750.000,85.064
188,40_D09_trka_br223-1.nd2:0171-2932,114.081,2272.425,741.139,8272.000,159.394
189,40_D09_trka_br223-1.nd2:0399-2827,278.019,1185.287,482.000,3415.000,377.609
190,40_D09_trka_br223-1.nd2:0196-2941,201.120,834.894,511.000,2186.000,269.448
191,40_D09_trka_br223-1.nd2:0091-2973,87.039,1764.976,545.000,3904.000,116.045
192,40_D09_trka_br223-1.nd2:0329-2911,164.783,1495.720,533.000,6000.000,211.334
193,40_D09_trka_br223-1.nd2:1010-3066,56.195,992.738,520.000,2869.000,82.193
194,40_D09_trka_br223-1.nd2:0456-2648,87.462,1452.085,540.000,4059.000,112.888
195,40_D09_trka_br223-1.nd2:0559-2627,32.957,2818.712,693.000,5731.780,45.639
196,40_D09_trka_br223-1.nd2:0732-2534,239.147,1380.636,498.000,4420.270,306.612
197,40_D09_trka_br223-1.nd2:0669-2678,261.118,920.270,502.000,2163.000,340.583
