stem,plate,case_id,label,gap_px,align_deg,a1_deg,a2_deg,len_min,len_max,len_ratio,end_dist_ratio
P23_B03_ACT104_EGFR,PLATE_23,link_144_1_337_0,0,120.50324684422439,23.883643061886474,19.058103245283654,4.825539816602822,205.57793333998725,207.84070732741878,0.9891129412686857,0.228149584863536
P23_B03_ACT104_EGFR,PLATE_23,link_102_0_153_1,0,65.3364806214721,133.37311831982328,26.140265654145754,107.23285266567753,115.80478464502467,257.2818899740408,0.4501085741274255,0.33587958994430644
P23_B03_ACT104_EGFR,PLATE_23,link_258_1_269_0,1,1.286934341759657,112.797249746866,103.19129897461212,9.605950772253879,75.57327516605821,1023.4662297515536,0.07384051663766535,0.06706611898421132
P23_B03_ACT104_EGFR,PLATE_23,link_162_1_448_1,0,88.5520327265272,293.79141809391297,123.44985079812525,170.34156729578768,215.44948820630526,298.07897591484954,0.7227933051804749,0.21362342882144778
P23_B03_ACT104_EGFR,PLATE_23,link_202_0_298_0,1,73.46793858548098,149.03720971506377,97.90798769536447,51.12922201969929,37.716894274720076,392.13058051164063,0.09618452665820698,0.32351645321403893
P23_B03_ACT104_EGFR,PLATE_23,link_112_1_183_0,0,105.50237769832502,247.64777662711958,118.7314811995988,128.91629542752077,68.97262705381061,157.401615419715,0.4381951663576865,0.5498371053256778
P23_B03_ACT104_EGFR,PLATE_23,link_458_1_855_1,1,0.0,180.0,90.0,90.0,116.13747657698599,116.13747657698599,1.0,1.0
P23_B03_ACT104_EGFR,PLATE_23,link_462_1_767_1,1,0.0,180.0,90.0,90.0,42.80640872654265,82.92942135225375,0.5161787943113305,0.0
P23_B03_ACT104_EGFR,PLATE_23,link_24_1_654_0,0,140.27040457630406,176.58783867165664,13.501377135584018,163.08646153607262,194.24720094139616,717.8082064527957,0.27061156336079056,0.3545727964045896
P23_B03_ACT104_EGFR,PLATE_23,link_717_1_729_0,0,143.05616239784993,62.85418164872792,36.1575027748242,26.69667887390372,332.0123300514458,401.36397134997924,0.8272100979435931,0.16913221665476294
P23_B03_ACT104_EGFR,PLATE_23,link_160_0_771_0,1,96.03341137333398,178.47316321809552,13.613332257206704,164.85983096088881,32.816220990389475,422.6863017474188,0.07763729473778688,0.32793202489230094
P23_B03_ACT104_EGFR,PLATE_23,link_505_1_583_1,0,119.20247061198023,114.85326802438732,62.24636074493296,52.60690727945437,33.547788131106394,184.68444531849445,0.18164923458092055,0.45360212699492974
P23_B03_ACT104_EGFR,PLATE_23,link_471_0_648_0,0,83.89588309327227,140.11945118305186,57.78232357564053,82.33712760741132,116.38849248674799,220.64451427270342,0.5274932525306238,0.3843180464971793
P23_B03_ACT104_EGFR,PLATE_23,link_88_1_767_1,1,7.485379081916909,221.21469083443694,174.95433944284542,46.260351391591506,47.8787872266763,82.92942135225375,0.5773437996547062,0.1834596080669269
P23_B03_ACT104_EGFR,PLATE_23,link_454_1_559_1,0,48.10505378855753,240.16351809490828,62.226231087925854,177.93728700698242,223.55153951129614,532.0448548153981,0.4201742343488334,0.14422380160649
P23_B03_ACT104_EGFR,PLATE_23,link_206_1_361_1,0,169.90439811847114,158.75359732625833,42.31555189333985,116.43804543291849,207.1781457582597,386.0517642250888,0.5366589793317555,0.4950081067974505
P23_B03_ACT104_EGFR,PLATE_23,link_254_0_592_1,0,43.38816889429655,213.3209265253364,119.9955523214393,93.3253742038971,95.28701887124339,185.88633029693574,0.512609069849469,0.1571705578689694
P23_B03_ACT104_EGFR,PLATE_23,link_331_1_417_0,0,70.25881439364017,242.72834348654013,139.96429592176924,102.76404756477089,127.64274635336827,469.3446227025919,0.27195953714857246,0.13182770864365898
P23_B03_ACT104_EGFR,PLATE_23,link_21_1_129_1,0,119.99504531437911,102.51208642629612,86.76354147823965,15.748544948056479,47.60186455466506,158.1653979381538,0.3009625694064795,0.7895234119360971
P23_B03_ACT104_EGFR,PLATE_23,link_214_0_333_0,0,104.17977586844772,180.95182681939923,54.1602388991243,126.79158792027492,56.86041390412472,164.61040045891002,0.34542418793469976,0.9379576701222253
P23_B03_ACT104_EGFR,PLATE_23,link_483_1_622_1,0,95.79292719193839,107.58921611676281,32.64693583071357,74.94228028604924,142.7716035648184,166.93032493233346,0.8552766168920597,0.260972914083879
P23_B03_ACT104_EGFR,PLATE_23,link_809_1_848_0,0,77.63545130930846,52.96062334284612,44.02805216800511,8.932571174841009,135.70035959854175,720.1015997174297,0.18844612989582446,0.0890883226691646
P23_B03_ACT104_EGFR,PLATE_23,link_547_1_829_1,0,27.14960957362016,182.72074606388716,30.115721893766004,152.60502417012117,70.68961471733859,112.40262329772725,0.6288964851834371,0.5075754303595844
P23_B03_ACT104_EGFR,PLATE_23,link_751_0_762_0,0,95.28139377653976,216.6491394196483,82.76299691720587,133.88614250244242,139.5884456842852,382.10683262263365,0.3653126135594175,0.8259427300947486
P23_B03_ACT104_EGFR,PLATE_23,link_606_1_711_0,0,25.006527147926864,133.20994394771682,64.22206438821887,68.98787955949796,129.37646860300094,228.5127483261444,0.566167400071477,0.06732163990291253
P23_B03_ACT104_EGFR,PLATE_23,link_61_1_749_1,1,0.0,180.0,90.0,90.0,237.65052967189746,914.4778756827191,0.2598756470674322,0.0
P23_B03_ACT104_EGFR,PLATE_23,link_49_1_456_1,0,74.76967968367929,43.21620740076489,10.832022359557945,32.38418504120694,55.55443278634403,122.5689038474592,0.4532506291765752,0.36499700326700596
P23_B03_ACT104_EGFR,PLATE_23,link_642_0_651_0,0,166.45852156017716,103.48611536925338,65.98560553691999,37.500509832333385,60.15116385172917,95.34864275121761,0.6308549562543305,0.6732838932124229
P23_B03_ACT104_EGFR,PLATE_23,link_318_1_860_1,1,0.0,180.0,90.0,90.0,67.60247388597918,67.60247388597918,1.0,1.0
P23_B03_ACT104_EGFR,PLATE_23,link_1_1_490_0,0,38.67579346309536,173.49335496304712,111.07105617247842,62.42229879056871,101.97266128681306,119.9286982445847,0.8502773963146688,0.577712585193004
P23_B03_ACT104_EGFR,PLATE_23,link_600_0_652_0,0,146.86658605687006,216.0525687336892,118.34208516757968,97.71048356610952,201.6600758880273,273.51511300450807,0.7372904322281583,0.8462475442743862
P23_B03_ACT104_EGFR,PLATE_23,link_621_0_652_1,0,57.132150318362754,97.36485128213363,41.40042570449279,55.964425577640846,273.51511300450807,347.76467707062085,0.7864948082377128,0.0882562096153424
P23_B03_ACT104_EGFR,PLATE_23,link_255_0_449_1,1,4.445447109121895,9.931647352521383,5.399398080791699,4.532249271729683,70.39924723406683,337.79078659711723,0.2084107975331842,0.010869680159448263
P23_B03_ACT104_EGFR,PLATE_23,link_377_1_743_1,0,38.814410983550935,173.6685067214403,111.7937943698692,61.8747123515711,50.310623676446404,489.1538076783779,0.10285236031429607,0.08410981277895001
P23_B03_ACT104_EGFR,PLATE_23,link_216_0_603_1,0,87.09844774736241,143.75060525912363,139.51665705321187,4.233948205911759,185.18457842632262,399.5385205978691,0.4634961809169553,0.526200327052939
P23_B03_ACT104_EGFR,PLATE_23,link_234_0_827_1,0,123.78741333431289,136.70977631647878,64.75464702000974,71.95512929646902,70.68961471733859,302.5670456503632,0.23363289470402288,0.4192551984246665
P23_B03_ACT104_EGFR,PLATE_23,link_226_0_313_1,0,60.27200013273177,188.95503448510095,55.43569892112927,133.51933556397168,390.0038560887547,683.2715130576455,0.5707889889093785,0.2812545769747327
P23_B03_ACT104_EGFR,PLATE_23,link_569_0_684_1,0,111.22353078373291,128.27613512053364,98.4836705296337,29.792464590899925,253.17815376843015,310.1626005672969,0.8162755706373351,0.6304410130453612
P23_B03_ACT104_EGFR,PLATE_23,link_88_1_364_1,0,141.41105048757706,125.98768670613536,67.66025061457731,58.327436091558056,47.8787872266763,104.3254280962223,0.45893688720372505,0.7259755624520255
P23_B03_ACT104_EGFR,PLATE_23,link_136_1_782_0,0,121.68824511841746,151.7847830824738,113.40795304297707,38.37683003949673,185.44735047656957,205.07102257177303,0.9043079229375991,0.2598966796975317
P23_B03_ACT104_EGFR,PLATE_23,link_49_1_108_0,1,36.52596336854099,58.70167140904999,14.639416888464156,44.06225452058584,55.55443278634403,147.47576952387726,0.37670210479796423,0.1822631614002753
P23_B03_ACT104_EGFR,PLATE_23,link_68_1_254_0,0,113.72364090196926,171.36918414160658,69.08785510060953,102.28132904099705,27.38870452512997,95.28701887124339,0.2874337433322262,0.6547592052621549
P23_B03_ACT104_EGFR,PLATE_23,link_85_1_776_1,0,143.34314388906074,188.54786916909225,58.01492979263191,130.53293937646035,276.45111316975226,839.3626925386216,0.32935835202972397,0.31575704283747535
P23_B03_ACT104_EGFR,PLATE_23,link_459_0_536_0,1,0.0,180.0,90.0,90.0,111.36092910714288,115.35362059692721,0.9653873760604729,1.0
P23_B03_ACT104_EGFR,PLATE_23,link_590_0_856_0,1,0.0,180.0,90.0,90.0,148.19803139534048,148.19803139534048,1.0,1.0
P23_B03_ACT104_EGFR,PLATE_23,link_118_1_430_0,0,139.29833451983538,117.79938103304639,71.10688638837591,46.692494644670475,58.61302817454258,82.92942135225375,0.7067820710526357,0.7193884649151145
P23_B03_ACT104_EGFR,PLATE_23,link_380_0_450_1,0,136.5500366166191,67.9108080497829,30.352362262409923,37.55844578737298,249.60135669266265,447.1196506475284,0.5582428692883091,0.17112701543566508
P23_B03_ACT104_EGFR,PLATE_23,link_53_0_55_1,0,136.2064774524326,163.45838895421895,65.8442682608917,97.61412069332725,39.01999334358954,176.29479769347205,0.22133377645910193,0.559324933219093
P23_B03_ACT104_EGFR,PLATE_23,link_856_1_860_1,0,102.44823912591183,138.50654654520122,32.399947061846404,106.10659948335483,67.60247388597918,148.19803139534048,0.45616310317671793,0.4076236174444804
P23_B03_ACT104_EGFR,PLATE_23,link_61_1_756_0,0,162.25734436382228,17.400354465225,1.426761440439142,15.973593024785858,237.65052967189746,293.05383730188294,0.8109449507978529,0.24774694743434672
P23_B03_ACT104_EGFR,PLATE_23,link_15_0_642_1,1,55.58651814963774,141.7241013757326,89.49466723700408,52.22943413872852,95.34864275121761,280.3948768556669,0.3400513012949886,0.3379184955311378
P23_B03_ACT104_EGFR,PLATE_23,link_115_1_260_0,0,150.28389168503708,53.248798717647546,15.806550319631054,37.44224839801649,105.38241815904203,152.5880943447484,0.6906332935841463,0.3817037321963228
P23_B03_ACT104_EGFR,PLATE_23,link_508_1_600_0,0,69.9437602649443,251.59809257166708,171.31624529654445,80.28184727512263,201.6600758880273,215.1276641491566,0.9373972272957342,0.17564095079257855
P23_B03_ACT104_EGFR,PLATE_23,link_527_0_746_0,1,0.0,180.0,90.0,90.0,168.51034990739794,168.51034990739794,1.0,1.0
P23_B03_ACT104_EGFR,PLATE_23,link_537_1_570_1,0,164.52976691164434,152.271065404039,125.06562715973712,27.20543824430188,65.16300660605548,573.4039470838529,0.11364241027194434,0.38942228598014944
P23_B03_ACT104_EGFR,PLATE_23,link_160_1_225_1,1,51.471803931861515,166.7618293315858,14.938389404105353,151.82343992748045,32.816220990389475,172.36665520822515,0.1903861332735516,0.5359780850829373
P23_B03_ACT104_EGFR,PLATE_23,link_123_1_136_0,0,78.78447182027678,65.35953592578589,62.55659722557637,2.802938700209526,65.09291630857959,185.44735047656957,0.35100483313081243,0.3078664268916931
P23_B03_ACT104_EGFR,PLATE_23,link_32_1_641_0,0,54.38118792376646,150.1229148572738,74.3587306679626,75.7641841893112,81.86881509723156,166.3564918560636,0.4921287662646,0.43685692321848446
P23_B03_ACT104_EGFR,PLATE_23,link_352_0_543_1,0,74.6884281532286,138.96984627309178,55.16678775321954,83.80305851987225,116.38849248674799,211.66731453242983,0.5498652106200174,0.7185691186526296
P23_B03_ACT104_EGFR,PLATE_23,link_151_1_669_1,0,44.369968447137786,274.4887108246703,135.00379167248352,139.48491915218676,136.61986502722104,186.95789826787228,0.7307520371857883,0.15633335879663332
P23_B03_ACT104_EGFR,PLATE_23,link_217_1_633_1,0,54.64765045269574,169.7486847926915,100.76727472117203,68.98141007151946,191.7144379385253,360.9557624694992,0.531130010577751,0.38027870451549073
P23_B03_ACT104_EGFR,PLATE_23,link_398_1_544_1,0,144.44538691145533,217.6142727350694,166.02091519224697,51.593357542822424,322.30270792584247,1086.6659662531513,0.2965977751536192,0.4724385174392824
P23_B03_ACT104_EGFR,PLATE_23,link_616_1_623_0,0,135.8891345914015,247.9528018468601,134.64957771505058,113.30322413180951,173.7195717659859,283.2489134184035,0.613310637874803,0.4808551063394314
P23_B03_ACT104_EGFR,PLATE_23,link_329_0_806_1,0,105.58713936839105,269.61318519603594,152.96385608647685,116.6493291095591,181.70212715466226,368.05632491562267,0.49368021917927285,0.24011427550858372
P23_B03_ACT104_EGFR,PLATE_23,link_115_1_603_0,0,96.95619887351198,120.0378190843867,11.74401610040582,108.29380298398088,105.38241815904203,185.18457842632262,0.5690669226053798,0.8161923343384409
P23_B03_ACT104_EGFR,PLATE_23,link_306_0_521_1,0,114.61535324728526,189.73861418174255,102.40970861365949,87.32890556808304,59.71509986137211,221.8440192253962,0.2691760637491013,0.4216798467311354
P23_B03_ACT104_EGFR,PLATE_23,link_478_0_803_1,0,131.49426793590666,177.55580580078342,96.12692634744445,81.42887945333896,156.24882549112044,584.9576083203233,0.2671113654539535,0.1872755024435311
P23_B03_ACT104_EGFR,PLATE_23,link_528_1_829_1,1,0.0,180.0,90.0,90.0,112.40262329772725,112.40262329772725,1.0,1.0
P23_B03_ACT104_EGFR,PLATE_23,link_629_0_691_1,0,70.85515507004409,188.52054226553216,107.30801226387499,81.21253000165717,832.8795486730414,1004.1274811910554,0.8294559846973946,0.057160742558640475
P23_B03_ACT104_EGFR,PLATE_23,link_18_0_556_1,0,56.38486321700193,143.0560623943278,90.34387486931155,52.71218752501623,98.96430544434824,109.10700138239588,0.907039000160038,0.26659297599259074
P23_B03_ACT104_EGFR,PLATE_23,link_254_0_780_1,1,24.614670422331482,243.35203398133544,90.66858966976369,152.68344431157175,95.28701887124339,452.13478890037857,0.21074914209319673,0.05457421325874852
P23_B03_ACT104_EGFR,PLATE_23,link_398_1_719_1,0,141.83319110842842,210.16118185885847,164.98778447076361,45.17339738809484,1086.6659662531513,1099.019805957535,0.9887592201365104,0.15336621472643444
P23_B03_ACT104_EGFR,PLATE_23,link_189_1_725_1,1,0.0,180.0,90.0,90.0,184.32351683618205,184.32351683618205,1.0,1.0
P23_B03_ACT104_EGFR,PLATE_23,link_90_0_470_1,0,66.62475816091211,43.672748358580286,1.0690120178854348,42.60373634069485,42.77583718158634,290.08155784326345,0.14746141567778995,0.19069978417441696
P23_B03_ACT104_EGFR,PLATE_23,link_662_1_664_1,0,166.68071574120376,179.55062547296163,131.45028747205583,48.100338000905786,226.83567040698287,666.4532055121124,0.3403624868645939,0.6579828245374322
P23_B03_ACT104_EGFR,PLATE_23,link_197_1_583_1,0,140.90851003399334,148.4520126630291,81.27645529035611,67.17555737267301,33.547788131106394,131.9723501153718,0.2542031577203749,0.5907530025969491
P23_B03_ACT104_EGFR,PLATE_23,link_223_1_516_1,1,0.0,180.0,90.0,90.0,105.64178452032807,107.85210839995246,0.9795059743159795,1.0
P23_B03_ACT104_EGFR,PLATE_23,link_600_0_635_0,0,63.65684645032297,163.98359075495483,83.95155394935533,80.03203680559949,201.6600758880273,648.6518425384611,0.3108910861932379,0.13941083983272462
P23_B03_ACT104_EGFR,PLATE_23,link_161_0_519_0,0,157.7703093107192,234.20916638332505,109.746679956618,124.46248642670706,50.68021816569535,578.0795277752011,0.08766997572244674,0.35711533066492457
P23_B03_ACT104_EGFR,PLATE_23,link_53_0_556_1,1,6.3203955572415484,317.71665829275776,176.2649763689642,141.45168192379353,39.01999334358954,98.96430544434824,0.3942835062438963,0.04962099788492609
P23_B03_ACT104_EGFR,PLATE_23,link_118_1_761_1,0,138.6992840644825,96.75476808630529,69.42678432911724,27.327983757188044,58.61302817454258,474.9394894875992,0.12341157025662104,0.3123648998733735
P23_B03_ACT104_EGFR,PLATE_23,link_544_1_719_1,0,3.6721247255506557,187.45309087621095,7.453090876210954,180.0,322.30270792584247,1099.019805957535,0.2932637848551165,0.005794766324480796
P23_B03_ACT104_EGFR,PLATE_23,link_222_1_554_0,0,151.79567121627676,68.01047770195642,33.39322872434911,34.61724897760731,110.33174524670174,220.1941069508859,0.5010658403828725,0.33192568919117227
P23_B03_ACT104_EGFR,PLATE_23,link_603_1_715_1,1,0.0,180.0,90.0,90.0,185.18457842632262,416.1847177641714,0.4449576606781039,0.0
P23_B03_ACT104_EGFR,PLATE_23,link_556_1_671_0,1,31.9677118355381,87.30564933677172,39.08257974158225,48.22306959518948,83.98259626633845,98.96430544434824,0.8486150222472422,0.15434304761741205
P23_B03_ACT104_EGFR,PLATE_23,link_49_1_123_0,0,112.17588510905566,234.58551133310044,66.9189256028694,167.66658573023105,55.55443278634403,65.09291630857959,0.8534635707975133,0.6570364795797243
P23_B03_ACT104_EGFR,PLATE_23,link_688_0_694_1,1,0.0,180.0,90.0,90.0,65.16300660605548,182.67823837574522,0.3567091909000332,0.0
P23_B03_ACT104_EGFR,PLATE_23,link_97_1_673_1,1,0.0,180.0,90.0,90.0,76.97661572230896,76.97661572230896,1.0,1.0
P23_B03_ACT104_EGFR,PLATE_23,link_549_1_690_0,1,74.59309485468482,302.8874898743268,176.68007729953015,126.20741257479665,143.8084749270176,245.55871136709598,0.5856378465516229,0.2507956246290858
P23_B03_ACT104_EGFR,PLATE_23,link_264_0_499_1,0,89.01190032798988,251.75680866950333,137.620079963021,114.13672870648233,78.73973327354233,83.98259626633845,0.9375720300886013,0.5456100809874855
P23_B03_ACT104_EGFR,PLATE_23,link_347_1_587_0,0,40.604911033026625,116.54863047091172,76.1673562430901,40.38127422782161,38.10467936431039,228.44384600977105,0.1668010761939307,0.14548985874833287
P23_B03_ACT104_EGFR,PLATE_23,link_88_0_123_0,1,0.0,180.0,90.0,90.0,47.8787872266763,65.09291630857959,0.7355452780714578,0.0
P23_B03_ACT104_EGFR,PLATE_23,link_459_0_839_0,1,0.0,180.0,90.0,90.0,111.36092910714288,115.39428652073553,0.9650471653735829,1.0
P23_B03_ACT104_EGFR,PLATE_23,link_274_0_825_0,0,0.0,180.0,90.0,90.0,135.4862377944105,519.860904771784,0.26062017080104954,0.0
P23_B03_ACT104_EGFR,PLATE_23,link_194_1_667_0,0,63.060051538196596,157.40383616701837,110.31537806470845,47.08845810230991,98.96430544434824,153.9894569688413,0.6426693579702212,0.22425042863850927
P23_B03_ACT104_EGFR,PLATE_23,link_375_0_523_1,0,136.16444469831353,133.34123604121285,90.51957856634976,42.82165747486309,88.73168115397,274.93211372710266,0.32274033015308273,0.5560895218030105
P23_B03_ACT104_EGFR,PLATE_23,link_46_1_409_1,0,58.48654289663567,171.92452573624436,95.68720217235837,76.237323563886,367.18409275511635,460.1103663807579,0.7980348185662444,0.4278097908787315
P23_B03_ACT104_EGFR,PLATE_23,link_435_0_441_1,0,149.9843275145772,94.05872154020636,92.62088354112707,1.4378379990792864,29.63420670919918,200.55660955233878,0.1477598109349052,0.576500797224959
P23_B03_ACT104_EGFR,PLATE_23,link_499_0_667_1,0,80.05930114608806,279.5503330108321,122.14529601171809,157.40503699911403,78.73973327354233,98.96430544434824,0.7956377091720304,0.5302301119197537
P23_B03_ACT104_EGFR,PLATE_23,link_49_1_767_0,0,109.35321211560274,216.7520970172044,88.09588171130387,128.6562153059005,55.55443278634403,82.92942135225375,0.6699001618541287,0.6721261592667946
P23_B03_ACT104_EGFR,PLATE_23,link_672_1_689_0,0,114.63936191378595,143.46571112048292,66.3362424919762,77.12946862850673,78.73973327354233,744.126104683051,0.10581503965256037,0.1303119787801306
P23_B03_ACT104_EGFR,PLATE_23,link_145_1_623_1,0,106.07872265445123,90.96817193010361,27.514853600896863,63.453318329206745,30.849440688873447,173.7195717659859,0.1775818370680196,0.6871872314164514
P23_B03_ACT104_EGFR,PLATE_23,link_94_1_732_1,1,56.57864349734797,231.1832328722388,111.23399983115506,119.94923304108373,153.07300199071543,846.7895364440499,0.180768650771855,0.06503628191718061
P23_B03_ACT104_EGFR,PLATE_23,link_460_1_525_0,0,68.00883251460812,69.10234306886429,33.52447199564785,35.57787107321643,237.38749283018365,592.8110696738815,0.400443758516142,0.07793950131520762
P23_B03_ACT104_EGFR,PLATE_23,link_15_1_306_1,0,84.39063040409162,304.36359749249567,141.96014770019116,162.4034497923045,221.8440192253962,280.3948768556669,0.7911842816571513,0.33025500924205314
P23_B03_ACT104_EGFR,PLATE_23,link_432_1_577_0,0,112.77074531987472,183.03029156057693,89.05863683974945,93.97165472082747,52.14577321710812,225.07444260713632,0.23168233857687565,0.4634617756215725
P23_B03_ACT104_EGFR,PLATE_23,link_240_0_263_0,0,119.63153848379638,64.53097539810436,57.34198550036011,7.188989897744244,31.29107356058356,250.4417011938654,0.12494354339320403,0.3400998581598217
P23_B03_ACT104_EGFR,PLATE_23,link_320_1_855_0,0,136.53320951329025,271.08015645039916,139.72050565868142,131.35965079171774,116.13747657698599,291.63711613833567,0.3982259806803779,0.538816356336694
P23_B03_ACT104_EGFR,PLATE_23,link_535_0_647_0,0,64.76853093902955,200.9166022383922,148.60993989278685,52.30666234560534,63.25959365753313,265.2947724692949,0.238450207928069,0.21058299970800926
P23_B03_ACT104_EGFR,PLATE_23,link_27_0_678_1,0,101.55149088024262,32.5916747329172,24.17075231811163,8.42092241480557,186.95789826787228,273.51511300450807,0.6835377256275811,0.18290671701306344
P23_B03_ACT104_EGFR,PLATE_23,link_36_1_685_1,1,3.8381505963158973,211.1114994390958,61.403707624762426,149.70779181433338,138.16225424017202,245.55871136709598,0.5626444831502129,0.011128671548134251
P23_B03_ACT104_EGFR,PLATE_23,link_12_0_215_1,0,92.54399440266215,189.4262063411325,152.2654391425388,37.160767198593696,233.20940741487664,296.45077058470287,0.7866716182079996,0.6792149689437129
P23_B03_ACT104_EGFR,PLATE_23,link_715_1_729_0,0,167.67097840711747,139.7881833814498,60.06176158779365,79.72642179365616,332.0123300514458,416.1847177641714,0.7977523341920946,0.7492429462385587
P23_B03_ACT104_EGFR,PLATE_23,link_44_0_657_0,0,82.91970393097166,180.65579966982312,84.54492200654879,96.11087766327435,96.34405397750345,360.523193059914,0.267233997235491,0.17620697988169082
P23_B03_ACT104_EGFR,PLATE_23,link_302_1_822_1,1,0.0,180.0,90.0,90.0,130.9498611058185,168.84738803909153,0.7755515950030629,0.0
P23_B03_ACT104_EGFR,PLATE_23,link_59_1_334_0,0,156.27124175612084,73.15855639838529,46.263241147391305,26.89531525099399,57.89024991473172,185.56118370810145,0.31197392018039966,0.4224668544185563
P23_B03_ACT104_EGFR,PLATE_23,link_448_0_764_0,0,82.5449847053108,159.26851449371256,129.61805663661409,29.650457857098473,167.94690185963532,298.07897591484954,0.5634308872143057,0.9304311243738559
P23_B03_ACT104_EGFR,PLATE_23,link_669_1_675_1,0,112.56699693960037,226.80284677742443,116.41467846526882,110.38816831215561,131.9723501153718,136.61986502722104,0.965982143878394,0.4671483943647707
P23_B03_ACT104_EGFR,PLATE_23,link_256_1_358_1,0,48.97990200071864,194.44146592442144,103.13218209758008,91.30928382684137,83.98522893545308,139.5884456842852,0.601663185829915,0.2605355120664381
P23_B03_ACT104_EGFR,PLATE_23,link_298_0_676_1,0,105.24874346043286,180.3574514978563,31.784186992691733,148.57326450516456,37.716894274720076,215.1276641491566,0.17532331057417816,0.5357290661643838
P23_B03_ACT104_EGFR,PLATE_23,link_268_1_536_1,1,0.0,180.0,90.0,90.0,115.35362059692721,115.39428652073553,0.9996475915313102,1.0
P23_B03_ACT104_EGFR,PLATE_23,link_345_1_657_1,0,53.46765938396768,213.3482427345853,99.96355892668247,113.38468380790286,128.40076976133076,360.523193059914,0.3561512053400468,0.1126691094658744
P23_B03_ACT104_EGFR,PLATE_23,link_535_0_653_1,0,90.57941708798981,249.7928011828546,134.68660390226117,115.10619728059343,265.2947724692949,1233.37786643632,0.21509610289653455,0.10300362824876602
P23_B03_ACT104_EGFR,PLATE_23,link_559_0_584_0,0,0.0,180.0,90.0,90.0,115.71956557572884,532.0448548153981,0.2174996422357654,0.0
P23_B03_ACT104_EGFR,PLATE_23,link_101_0_748_0,1,84.30220934234195,154.28472048280284,67.93967822773861,86.34504225506423,178.09512367724372,488.81242572619954,0.36434246411117394,0.24131115290081104
P23_B03_ACT104_EGFR,PLATE_23,link_47_1_685_0,0,45.031637767240845,168.29724051152036,106.14927047822584,62.14797003329452,100.32577275573254,138.16225424017202,0.7261445849119755,0.6729155792746334
P23_B03_ACT104_EGFR,PLATE_23,link_622_1_640_1,0,95.79292719193839,107.58921611676281,74.94228028604924,32.64693583071357,142.7716035648184,166.93032493233346,0.8552766168920597,0.260972914083879
P23_B03_ACT104_EGFR,PLATE_23,link_72_1_631_0,0,86.94248213618013,168.22165714773598,133.6089740928716,34.612683054864384,169.8333623062253,173.9898417809369,0.9761107922613962,0.87005078706613
P23_B03_ACT104_EGFR,PLATE_23,link_189_1_715_0,0,78.59354171940603,178.34802152309373,122.37696825586701,55.97105326722672,184.32351683618205,416.1847177641714,0.44288871976464034,0.2784286905669265
P23_B03_ACT104_EGFR,PLATE_23,link_35_1_657_0,0,34.54503871759296,71.95043066318877,52.19798403136956,19.752446631819204,26.755408088734285,360.523193059914,0.0742127236299272,0.09488793397863297
P23_B03_ACT104_EGFR,PLATE_23,link_202_1_652_0,0,154.21166914342115,313.4712686307077,144.69993550079013,168.77133312991756,273.51511300450807,392.13058051164063,0.6975102850882823,0.42915847950056224
P23_B03_ACT104_EGFR,PLATE_23,link_67_1_836_1,0,122.31358755265119,85.89720704149799,0.5829206479880814,85.31428639350992,68.97262705381061,110.5249606716246,0.6240457054649571,0.4724310579962776
P23_B03_ACT104_EGFR,PLATE_23,link_7_0_691_0,0,142.48751138257714,250.89153937981894,177.98954680975163,72.9019925700673,574.0928439112218,1004.1274811910554,0.5717330265976349,0.2390363184724296
P23_B03_ACT104_EGFR,PLATE_23,link_81_0_658_1,1,26.452563202835528,82.95944659707533,19.87356005282663,63.0858865442487,50.29557021534386,252.99739509539415,0.19879876706390442,0.08502364980870375
P23_B03_ACT104_EGFR,PLATE_23,link_257_1_455_0,0,141.33459059975377,116.70796039142866,58.939564110615585,57.76839628081308,54.71031223888228,105.1150472193331,0.5204803088250888,0.5624987106053768
P23_B03_ACT104_EGFR,PLATE_23,link_147_0_718_1,0,0.0,180.0,90.0,90.0,153.07300199071543,196.24418103191076,0.780012947063254,0.0
P23_B03_ACT104_EGFR,PLATE_23,link_72_1_222_0,0,74.31682514747249,164.31946557881483,49.98154639149818,114.33791918731664,169.8333623062253,220.1941069508859,0.7712893167668038,0.8373959822691314
P23_B03_ACT104_EGFR,PLATE_23,link_481_0_651_0,1,0.0,180.0,90.0,90.0,60.15116385172917,60.15116385172917,1.0,1.0
P23_B03_ACT104_EGFR,PLATE_23,link_91_1_802_1,0,103.84473217260468,179.90218887624485,59.339139752403504,120.56304912384134,151.36134778605782,1076.0897484898553,0.14065866531901522,0.10729059130374112
P23_B03_ACT104_EGFR,PLATE_23,link_90_1_256_0,0,70.34515619429675,95.66703299852375,40.76015724597464,54.906875752549105,42.77583718158634,83.98522893545308,0.5093257198174901,0.4123876076158396
P23_B03_ACT104_EGFR,PLATE_23,link_65_0_460_0,0,152.03318617986008,179.3242015251271,116.04855647469864,63.27564505042847,48.961614318349234,237.38749283018365,0.20625187003164558,0.4706503125102926
P23_B03_ACT104_EGFR,PLATE_23,link_281_0_686_0,0,150.2948954555674,162.1309353064223,63.12781974976105,99.00311555666124,135.6320649074328,346.01294491084604,0.39198552222484007,0.26399843586971833
P23_B03_ACT104_EGFR,PLATE_23,link_35_1_44_0,0,102.8014785885884,107.807211422554,5.6617988712341525,102.14541255131985,26.755408088734285,96.34405397750345,0.27770689507192353,0.600062830056334
