stem,plate,label,length_px,signal_mean,signal_frac,straightness,signal_p25
P32_B02_Ctrl,PLATE_32,1,205.32814511879644,149.1779359430605,1.0,0.9894973908870554,150.0
P32_B02_Ctrl,PLATE_32,1,207.78000076539303,148.66382978723405,1.0,0.9818508619230956,150.0
P32_B02_Ctrl,PLATE_32,0,30.045683795657514,148.02631578947367,1.0,0.9085913723776493,150.0
P32_B02_Ctrl,PLATE_32,1,858.3422400992546,140.73787409700722,1.0,0.020275550859762355,150.0
P32_B02_Ctrl,PLATE_32,1,222.9691079768726,147.3923076923077,1.0,0.9392142498783237,150.0
P32_B02_Ctrl,PLATE_32,0,662.2225069481835,135.4866310160428,0.982620320855615,0.37444094433486846,150.0
P32_B02_Ctrl,PLATE_32,0,37.43675349896024,150.0,1.0,0.9725545387154508,150.0
P32_B02_Ctrl,PLATE_32,1,55.30615331159108,134.35714285714286,1.0,0.9851197947237176,112.0
P32_B02_Ctrl,PLATE_32,0,258.04677422750217,149.64846416382252,1.0,0.5917797750077285,150.0
P32_B02_Ctrl,PLATE_32,1,346.1908173865411,148.98138297872342,1.0,0.9866506335108871,150.0
P32_B02_Ctrl,PLATE_32,1,128.1535725347659,149.42857142857142,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,321.1974646410288,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,396.1989817260293,144.8687150837989,0.9916201117318436,0.09624448156597029,150.0
P32_B02_Ctrl,PLATE_32,1,462.5175305575304,147.17293233082708,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,772.2440443893972,141.65415244596133,1.0,0.12487657482294748,150.0
P32_B02_Ctrl,PLATE_32,1,125.98667501626882,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,1583.7608466083652,145.54095904095905,0.9975024975024975,0.051507429239053555,150.0
P32_B02_Ctrl,PLATE_32,1,191.13368056337782,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,143.53170123933387,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,1598.70754815913,147.54768392370573,1.0,0.005247855035023197,150.0
P32_B02_Ctrl,PLATE_32,1,206.67387040572777,149.29710144927537,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,799.3978063476134,137.98682284040996,1.0,0.5976117235686946,150.0
P32_B02_Ctrl,PLATE_32,1,393.0529329072692,134.79705882352943,1.0,0.5220234559415601,134.0
P32_B02_Ctrl,PLATE_32,1,764.893650559273,146.5096153846154,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,201.4334246885927,150.0,1.0,0.9869891593165147,150.0
P32_B02_Ctrl,PLATE_32,1,304.9108730123879,131.8139534883721,1.0,0.0,117.0
P32_B02_Ctrl,PLATE_32,1,337.2037900213596,140.32579185520362,1.0,0.0,133.0
P32_B02_Ctrl,PLATE_32,1,302.49850292429204,118.28384279475982,1.0,0.46495872241794056,77.0
P32_B02_Ctrl,PLATE_32,1,366.6160620427561,145.19291338582678,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,548.3487869000325,149.61888111888112,1.0,0.1455167077504282,150.0
P32_B02_Ctrl,PLATE_32,0,606.8085933518646,146.6747572815534,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,230.29186122902706,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,258.4026649143138,149.6015625,1.0,0.993145820660037,150.0
P32_B02_Ctrl,PLATE_32,1,32.086078237877565,150.0,1.0,0.9986391069939048,150.0
P32_B02_Ctrl,PLATE_32,1,283.0287066845427,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,673.9528786165735,141.5965147453083,1.0,0.07093676501446171,148.0
P32_B02_Ctrl,PLATE_32,1,353.12817003190014,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,0,35.42944470259541,150.0,1.0,0.8529330049712945,150.0
P32_B02_Ctrl,PLATE_32,0,35.92652837348604,149.5625,1.0,0.9270137445752731,150.0
P32_B02_Ctrl,PLATE_32,1,238.11244693099655,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,1090.0991538557125,133.5010752688172,0.9591397849462365,0.0987588415801271,150.0
P32_B02_Ctrl,PLATE_32,1,814.470758193353,148.39171374764595,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,372.35844726889036,145.1755319148936,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,229.10386828092282,142.6,1.0,0.0,146.0
P32_B02_Ctrl,PLATE_32,1,270.4836752674338,139.9111111111111,1.0,0.0,136.0
P32_B02_Ctrl,PLATE_32,0,31.5045647642617,150.0,1.0,0.9018862491753702,150.0
P32_B02_Ctrl,PLATE_32,1,513.7502979020737,142.0808823529412,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,323.76378581385995,149.48648648648648,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,258.54688745104033,149.9364640883978,1.0,0.9900232000287705,150.0
P32_B02_Ctrl,PLATE_32,1,289.4669059724978,150.0,1.0,0.01076186805433721,150.0
P32_B02_Ctrl,PLATE_32,1,385.33125248161275,142.88931297709922,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,822.69614987909,130.85809682804674,1.0,0.2075225810643541,117.0
P32_B02_Ctrl,PLATE_32,1,743.7963404258725,134.69347496206373,1.0,0.3156895281741257,133.5
P32_B02_Ctrl,PLATE_32,1,796.4251707448519,140.26817042606515,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,164.13873173866168,133.91346153846155,1.0,0.0,108.0
P32_B02_Ctrl,PLATE_32,1,377.62583103508746,150.0,1.0,0.06058880354467404,150.0
P32_B02_Ctrl,PLATE_32,1,621.3202617851698,136.25710594315245,1.0,0.07309091077417049,125.0
P32_B02_Ctrl,PLATE_32,1,292.3586017537383,149.32631578947368,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,249.04155808322054,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,327.91048886575265,150.0,1.0,0.9782956400507004,150.0
P32_B02_Ctrl,PLATE_32,1,220.97100338456949,149.85855263157896,1.0,0.9905178779159377,150.0
P32_B02_Ctrl,PLATE_32,1,252.38537956598594,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,359.468778633533,135.71428571428572,1.0,0.0,131.0
P32_B02_Ctrl,PLATE_32,1,746.3048739452663,141.79175704989154,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,217.47929372556916,117.59285714285714,1.0,0.9332213662724265,88.0
P32_B02_Ctrl,PLATE_32,1,282.29084004283936,149.75539568345323,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,1244.2254639298276,145.5740181268882,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,487.54063455355003,148.07669616519175,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,453.5679732393982,139.78169014084506,1.0,0.450519271430672,150.0
P32_B02_Ctrl,PLATE_32,1,400.45690263995255,143.23931623931625,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,598.2193979265523,135.8752052545156,1.0,0.21420504372316895,150.0
P32_B02_Ctrl,PLATE_32,0,32.91225977342759,150.0,1.0,0.9678008102203475,150.0
P32_B02_Ctrl,PLATE_32,1,320.69337242013455,149.67741935483872,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,182.68720972920173,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,341.02994598956343,149.73410404624278,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,144.68122522946558,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,0,40.471049355742686,150.0,1.0,0.9498945266882558,150.0
P32_B02_Ctrl,PLATE_32,1,525.7128413030699,145.98679867986797,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,900.1016406708763,132.36923076923077,1.0,0.16266701572017647,112.0
P32_B02_Ctrl,PLATE_32,1,188.65166065747047,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,203.28544855797674,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,567.7975963355889,148.3,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,460.85856392579785,138.26470588235293,1.0,0.0,129.0
P32_B02_Ctrl,PLATE_32,1,189.9042220424583,145.36220472440945,1.0,0.0,148.0
P32_B02_Ctrl,PLATE_32,0,26.19522060948381,150.0,1.0,0.8831110090254399,150.0
P32_B02_Ctrl,PLATE_32,1,691.603469329116,141.1767441860465,0.9953488372093023,0.04103905099040644,150.0
P32_B02_Ctrl,PLATE_32,0,37.12570262326762,148.9777777777778,1.0,0.852237592020229,150.0
P32_B02_Ctrl,PLATE_32,1,1411.374638792443,145.93655172413793,0.9868965517241379,0.0388795250387143,150.0
P32_B02_Ctrl,PLATE_32,1,269.9448804985914,149.83152173913044,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,364.739195327347,149.1900826446281,1.0,0.9891849716374008,150.0
P32_B02_Ctrl,PLATE_32,1,155.6609558518004,118.30188679245283,1.0,0.7208465060610717,79.75
P32_B02_Ctrl,PLATE_32,1,43.32040385469696,137.76666666666668,1.0,0.9712359919087491,144.75
P32_B02_Ctrl,PLATE_32,0,35.7926912611829,150.0,1.0,0.8402228149069412,150.0
P32_B02_Ctrl,PLATE_32,1,589.816892102925,137.493265993266,1.0,0.09205211266018379,126.0
P32_B02_Ctrl,PLATE_32,1,429.0456070810484,146.07511737089203,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,0,40.55315217214633,150.0,1.0,0.9505198722137828,150.0
P32_B02_Ctrl,PLATE_32,1,1821.8400767974545,139.51154929577464,1.0,0.052215859302587646,150.0
P32_B02_Ctrl,PLATE_32,0,28.723552266777855,150.0,1.0,0.9248883197863151,150.0
P32_B02_Ctrl,PLATE_32,1,53.90064102666235,150.0,1.0,0.9749608225416636,150.0
P32_B02_Ctrl,PLATE_32,1,420.3648044254399,147.5785123966942,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,449.03243091745776,145.49264705882354,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,144.4171727178977,135.5,1.0,0.0,122.0
P32_B02_Ctrl,PLATE_32,1,273.22376060183626,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,352.91823887528443,138.94767441860466,1.0,0.0,135.0
P32_B02_Ctrl,PLATE_32,1,938.8849174765103,120.55761024182077,0.9800853485064012,0.4336785733328345,92.0
P32_B02_Ctrl,PLATE_32,1,57.190657708238795,150.0,1.0,0.998700635041374,150.0
P32_B02_Ctrl,PLATE_32,1,187.33224404144937,149.07291666666666,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,376.1799922217024,146.7015503875969,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,155.19715945824322,139.02409638554218,1.0,0.0,131.0
P32_B02_Ctrl,PLATE_32,1,533.6601085107714,126.54738562091504,1.0,0.16455369637481232,106.0
P32_B02_Ctrl,PLATE_32,1,642.9877670201231,145.13815789473685,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,304.7482196822553,142.49532710280374,1.0,0.0,141.0
P32_B02_Ctrl,PLATE_32,1,189.15133681382352,145.512,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,388.6195380890911,148.58527131782947,1.0,0.31789854706730986,150.0
P32_B02_Ctrl,PLATE_32,1,156.05752850579808,149.11428571428573,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,329.3230033047478,150.0,1.0,0.982067930855202,150.0
P32_B02_Ctrl,PLATE_32,1,242.3960970674175,150.0,1.0,0.992229182246782,150.0
P32_B02_Ctrl,PLATE_32,0,42.848920265060336,148.51612903225808,1.0,0.08842443718725768,150.0
P32_B02_Ctrl,PLATE_32,1,464.5615635727538,149.21576763485479,1.0,0.9767160014640385,150.0
P32_B02_Ctrl,PLATE_32,1,425.02957678238846,149.82489451476792,1.0,0.985612151965009,150.0
P32_B02_Ctrl,PLATE_32,1,597.8359179437446,141.18324607329842,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,345.35818184450136,144.5174418604651,1.0,0.0,149.0
P32_B02_Ctrl,PLATE_32,0,54.383281034539564,149.58695652173913,1.0,0.051436477244443904,150.0
P32_B02_Ctrl,PLATE_32,1,382.45260970715344,145.78280542986425,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,271.7264197241415,149.53333333333333,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,207.13446278596413,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,354.5367250640485,139.6525198938992,0.9946949602122016,0.9824608249511788,150.0
P32_B02_Ctrl,PLATE_32,1,349.37998461557186,148.90173410404626,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,0,27.222965565317566,150.0,1.0,0.9019174413873908,150.0
P32_B02_Ctrl,PLATE_32,1,242.17998400855163,149.82905982905982,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,261.5892720504021,129.5205479452055,1.0,0.883085684133619,116.5
P32_B02_Ctrl,PLATE_32,1,262.75660370465255,149.60344827586206,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,307.8545599043913,147.48657718120805,1.0,0.43068260271020115,150.0
P32_B02_Ctrl,PLATE_32,1,392.4196638168006,140.5273631840796,1.0,0.0,139.0
P32_B02_Ctrl,PLATE_32,0,41.539914727091926,150.0,1.0,0.9883849869001631,150.0
P32_B02_Ctrl,PLATE_32,1,174.21939837576002,126.40178571428571,1.0,0.0,101.5
P32_B02_Ctrl,PLATE_32,1,220.54160470163407,149.4867256637168,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,70.13728390971742,150.0,1.0,0.988535476202147,150.0
P32_B02_Ctrl,PLATE_32,1,510.7695993388431,140.49407114624506,1.0,0.0,133.0
P32_B02_Ctrl,PLATE_32,1,210.72904223262907,148.34513274336283,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,336.4884087712221,148.92215568862275,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,124.39306262273804,149.1341463414634,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,197.45290343863144,149.8426966292135,1.0,0.9869573412821391,150.0
P32_B02_Ctrl,PLATE_32,1,218.49161250668647,148.85267857142858,1.0,0.9767461264706547,150.0
P32_B02_Ctrl,PLATE_32,1,366.6160525188682,120.4575,1.0,0.2449191558975784,97.0
P32_B02_Ctrl,PLATE_32,1,274.763968101929,135.32876712328766,1.0,0.0,107.0
P32_B02_Ctrl,PLATE_32,1,424.79699446171753,134.83035714285714,1.0,0.9072182246588476,124.25
P32_B02_Ctrl,PLATE_32,1,153.8449351318091,149.30693069306932,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,702.8121475857188,146.6704871060172,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,0,29.90431806677854,148.88,1.0,0.2704724445620237,150.0
P32_B02_Ctrl,PLATE_32,1,717.3707850058372,145.8369905956113,1.0,0.6914540415635066,150.0
P32_B02_Ctrl,PLATE_32,1,323.51440971475256,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,407.8585054238607,146.5888888888889,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,430.46515803247917,140.45090909090908,1.0,0.0,140.0
P32_B02_Ctrl,PLATE_32,1,484.90444607311224,150.0,1.0,0.984281291616124,150.0
P32_B02_Ctrl,PLATE_32,1,277.3726299368144,150.0,1.0,0.691591272387216,150.0
P32_B02_Ctrl,PLATE_32,1,331.23070518008075,148.93167701863354,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,214.05727165498018,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,226.60341709410847,141.32432432432432,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,48.028188297884526,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,41.32538660562284,149.19642857142858,1.0,0.9671602179175579,150.0
P32_B02_Ctrl,PLATE_32,1,166.03837634065974,113.76623376623377,1.0,0.9659072967319104,106.0
P32_B02_Ctrl,PLATE_32,1,815.9558613118118,136.87875288683603,1.0,0.18850631707905233,133.0
P32_B02_Ctrl,PLATE_32,1,105.84559951482535,146.8125,1.0,0.9775084688605036,150.0
P32_B02_Ctrl,PLATE_32,1,100.70914146908973,119.97872340425532,1.0,0.9861832867869724,97.5
P32_B02_Ctrl,PLATE_32,1,114.55770411923038,92.4,1.0,0.9700443580382692,70.0
P32_B02_Ctrl,PLATE_32,1,103.70195687714296,101.6470588235294,1.0,0.9876448248116865,67.5
P32_B02_Ctrl,PLATE_32,1,111.3360213042066,111.28301886792453,1.0,0.5147138765718802,82.0
P32_B02_Ctrl,PLATE_32,0,411.0,35.65217391304348,1.0,1.0,31.0
P32_B02_Ctrl,PLATE_32,1,97.35797919222512,109.25,1.0,0.9939907432569992,77.0
P32_B02_Ctrl,PLATE_32,1,129.6716336826408,106.48387096774194,1.0,0.9883430364841607,67.25
P32_B02_Ctrl,PLATE_32,1,112.91591847760547,135.73584905660377,1.0,0.9919280266843781,150.0
P32_B02_Ctrl,PLATE_32,1,173.46889433030347,78.95,1.0,0.9840298192158189,51.25
P32_B02_Ctrl,PLATE_32,1,475.0141703039452,85.97356828193833,1.0,0.9753168545495491,59.5
P32_B02_Ctrl,PLATE_32,1,329.6931546300041,140.609756097561,1.0,0.49293706480258365,150.0
P32_B02_Ctrl,PLATE_32,1,136.9729426519196,100.63076923076923,1.0,0.8177123308314617,59.0
P32_B02_Ctrl,PLATE_32,1,81.3355133273294,66.34210526315789,1.0,0.9412514294167366,56.0
P32_B02_Ctrl,PLATE_32,1,124.38648164446425,106.57894736842105,1.0,0.8706774756836924,62.0
P32_B02_Ctrl,PLATE_32,1,102.10417153597676,118.95454545454545,1.0,0.9066651547693726,91.5
P32_B02_Ctrl,PLATE_32,1,134.16420263963468,96.93846153846154,1.0,0.9880667858491181,55.0
P32_B02_Ctrl,PLATE_32,0,91.51925737893029,84.42222222222222,1.0,0.9798724492975078,72.0
P32_B02_Ctrl,PLATE_32,0,288.68311233526583,81.18571428571428,1.0,0.9885534815754903,49.75
P32_B02_Ctrl,PLATE_32,1,145.4959793949975,119.73611111111111,1.0,0.9837818149742252,82.5
P32_B02_Ctrl,PLATE_32,1,145.64833779497962,99.4,1.0,0.9069424685925459,63.75
P32_B02_Ctrl,PLATE_32,1,101.31503139283669,117.85714285714286,1.0,0.9775488832932298,64.0
P32_B02_Ctrl,PLATE_32,1,962.0872124616976,132.45,1.0,0.979282849964729,117.0
P32_B02_Ctrl,PLATE_32,1,97.12494621391556,49.11363636363637,1.0,0.8567992892596665,44.75
P32_B02_Ctrl,PLATE_32,1,136.5053015832897,145.51470588235293,1.0,0.9852756744214316,150.0
P32_B02_Ctrl,PLATE_32,1,202.95347188731142,126.24752475247524,1.0,0.9950580648059132,100.0
P32_B02_Ctrl,PLATE_32,1,383.68861751167054,92.54069767441861,1.0,0.5753034895274866,68.0
P32_B02_Ctrl,PLATE_32,0,82.47254233045359,53.97560975609756,1.0,0.9827436548161369,47.0
P32_B02_Ctrl,PLATE_32,1,201.33255553832407,98.3298969072165,1.0,0.9842123147966233,64.0
P32_B02_Ctrl,PLATE_32,1,219.26088244910545,95.40384615384616,1.0,0.940283580922562,66.0
P32_B02_Ctrl,PLATE_32,1,314.7415412768695,124.17105263157895,1.0,0.994608858967509,98.5
P32_B02_Ctrl,PLATE_32,1,100.66788570144357,113.35416666666667,1.0,0.9963906124513685,94.25
P32_B02_Ctrl,PLATE_32,1,107.22632375328449,58.54716981132076,1.0,0.39840980489904265,47.0
P32_B02_Ctrl,PLATE_32,1,98.55611189950645,87.74468085106383,1.0,0.9979229991134474,69.5
P32_B02_Ctrl,PLATE_32,1,139.08266954773492,144.8923076923077,1.0,0.9856290244594523,150.0
P32_B02_Ctrl,PLATE_32,1,236.13719194395955,124.44144144144144,1.0,0.13656904584876908,102.0
P32_B02_Ctrl,PLATE_32,1,159.29084495205984,126.3970588235294,1.0,0.9812904708996096,103.0
P32_B02_Ctrl,PLATE_32,0,89.35678837339083,70.04545454545455,1.0,0.9759376171632942,52.5
P32_B02_Ctrl,PLATE_32,1,80.4584763596736,115.85714285714286,1.0,0.24888595087213786,85.0
P32_B02_Ctrl,PLATE_32,1,135.9546273586727,128.01724137931035,1.0,0.9886920615195802,102.25
P32_B02_Ctrl,PLATE_32,1,244.63527219381135,145.75,1.0,0.9865214250452954,150.0
P32_B02_Ctrl,PLATE_32,1,173.73833688077764,102.64102564102564,1.0,0.9867263922305199,70.75
P32_B02_Ctrl,PLATE_32,1,118.58003811339519,107.0677966101695,1.0,0.978823644139677,72.5
P32_B02_Ctrl,PLATE_32,1,202.1161354418873,114.4659090909091,1.0,0.979984571826472,74.0
P32_B02_Ctrl,PLATE_32,1,100.3076182514913,128.9387755102041,1.0,0.9778080707290209,112.0
P32_B02_Ctrl,PLATE_32,1,131.69187710978267,111.58064516129032,1.0,0.9596972664222666,65.5
P32_B02_Ctrl,PLATE_32,1,261.1105258272146,114.16666666666667,1.0,0.9905039655866944,72.0
P32_B02_Ctrl,PLATE_32,1,106.71248091903688,134.37735849056602,1.0,0.9846661041752844,149.0
P32_B02_Ctrl,PLATE_32,1,120.50949519649186,102.03333333333333,1.0,0.979492356518142,70.0
P32_B02_Ctrl,PLATE_32,1,312.2891303412007,129.3469387755102,1.0,0.9766957782383198,114.0
P32_B02_Ctrl,PLATE_32,1,272.2525196816993,129.98305084745763,1.0,0.9928004873649965,114.0
P32_B02_Ctrl,PLATE_32,1,125.77832242682777,54.306451612903224,1.0,0.9870469052849319,45.0
P32_B02_Ctrl,PLATE_32,1,101.48960506975467,133.26,1.0,0.9866026726663452,135.5
P32_B02_Ctrl,PLATE_32,1,402.45186540623246,110.41326530612245,1.0,0.743573151353705,74.25
P32_B02_Ctrl,PLATE_32,0,542.4383786328584,122.0919540229885,1.0,0.8076354351981122,101.0
P32_B02_Ctrl,PLATE_32,1,167.23657896746965,89.35802469135803,1.0,0.9568219179385439,68.0
P32_B02_Ctrl,PLATE_32,1,395.0766123226418,132.41176470588235,1.0,0.5415227178309278,119.0
P32_B02_Ctrl,PLATE_32,1,135.44115248067914,136.55,1.0,0.9742013902250893,129.0
P32_B02_Ctrl,PLATE_32,1,342.62890266178755,108.09756097560975,1.0,0.6875292723160161,66.25
P32_B02_Ctrl,PLATE_32,1,237.8793364321579,116.27777777777777,1.0,0.9833056755616403,78.5
P32_B02_Ctrl,PLATE_32,1,465.8483078952443,97.21860465116279,1.0,0.9661633192520978,63.0
P32_B02_Ctrl,PLATE_32,1,581.9605406340972,132.64285714285714,1.0,0.5610286807255753,120.5
P32_B02_Ctrl,PLATE_32,0,82.08490064573712,49.810810810810814,1.0,0.778537596219904,42.0
P32_B02_Ctrl,PLATE_32,1,145.91442065985945,126.828125,1.0,0.9837575858745135,104.0
P32_B02_Ctrl,PLATE_32,1,104.46399845223243,73.15686274509804,1.0,0.8813622533112387,52.0
P32_B02_Ctrl,PLATE_32,0,127.81679973294462,129.76363636363635,1.0,0.7254133167302954,99.5
P32_B02_Ctrl,PLATE_32,1,133.3316144382192,69.328125,1.0,0.9150117960697923,54.0
P32_B02_Ctrl,PLATE_32,1,342.6879727294137,117.17006802721089,1.0,0.7745360500565884,92.0
P32_B02_Ctrl,PLATE_32,1,433.85181117594067,99.42325581395349,1.0,0.5878306003336183,72.5
P32_B02_Ctrl,PLATE_32,1,456.24263209478266,126.02518891687657,1.0,0.5501685588382954,106.0
P32_B02_Ctrl,PLATE_32,0,321.41196594185186,98.62666666666667,1.0,0.0884389625128218,69.25
P32_B02_Ctrl,PLATE_32,1,318.75926633645946,131.18794326241135,1.0,0.3254546257770702,115.0
P32_B02_Ctrl,PLATE_32,1,141.39008749645023,102.47619047619048,1.0,0.7286183739604534,63.0
P32_B02_Ctrl,PLATE_32,0,267.3961364298601,119.38842975206612,1.0,0.8732342500720055,93.0
P32_B02_Ctrl,PLATE_32,1,316.4232773589569,76.5251798561151,1.0,0.7279522967123546,52.5
P32_B02_Ctrl,PLATE_32,1,93.72796040436268,71.22727272727273,1.0,0.9341470376785745,50.75
P32_B02_Ctrl,PLATE_32,1,88.5407993682558,91.48717948717949,1.0,0.9147627704195401,70.0
P32_B02_Ctrl,PLATE_32,0,324.12103872797206,116.65467625899281,1.0,0.872917994235358,86.0
P32_B02_Ctrl,PLATE_32,0,246.33876708920477,120.5137614678899,1.0,0.8581873954282339,93.0
P32_B02_Ctrl,PLATE_32,0,278.8792645205996,93.64341085271317,1.0,0.5706914557891274,75.0
P32_B02_Ctrl,PLATE_32,1,149.02324481589739,71.10810810810811,1.0,0.9863319920978229,55.0
P32_B02_Ctrl,PLATE_32,1,84.71413315052143,145.64864864864865,1.0,0.9960568479050367,150.0
P32_B02_Ctrl,PLATE_32,1,91.27047101239486,72.775,1.0,0.9151748352400074,62.0
P32_B02_Ctrl,PLATE_32,1,105.56925316398136,72.8913043478261,1.0,0.9782803729973519,52.0
P32_B02_Ctrl,PLATE_32,1,140.0501451828302,122.8,1.0,0.9914480237090195,90.0
P32_B02_Ctrl,PLATE_32,1,106.96954801582783,61.254901960784316,1.0,0.9733622780157596,48.0
P32_B02_Ctrl,PLATE_32,1,358.0280175234019,113.92105263157895,1.0,0.2769516272380642,93.0
P32_B02_Ctrl,PLATE_32,1,1076.92870975715,144.24011299435028,1.0,0.15802555331872478,150.0
P32_B02_Ctrl,PLATE_32,1,492.786389069145,129.60093896713616,1.0,0.6597646786501901,108.0
P32_B02_Ctrl,PLATE_32,1,106.73665097549807,115.06382978723404,1.0,0.7120944677202505,77.0
P32_B02_Ctrl,PLATE_32,1,80.82698554819359,98.2051282051282,1.0,0.9937812472815645,73.5
P32_B02_Ctrl,PLATE_32,1,144.74815014500976,66.08955223880596,1.0,0.9788956244487569,54.5
P32_B02_Ctrl,PLATE_32,1,171.8989732357091,102.4578313253012,1.0,0.9924543033102702,67.5
P32_B02_Ctrl,PLATE_32,1,386.6539839504734,94.1711229946524,1.0,0.9780560655387679,55.0
P32_B02_Ctrl,PLATE_32,1,107.86129357198617,147.62,1.0,0.9921880816777948,150.0
P32_B02_Ctrl,PLATE_32,1,190.40615369405586,135.44444444444446,1.0,0.9802135317503273,124.0
P32_B02_Ctrl,PLATE_32,1,204.3081442261121,98.37078651685393,1.0,0.9818580456881065,82.0
P32_B02_Ctrl,PLATE_32,1,193.70064578900755,125.08641975308642,1.0,0.9739826679348252,109.0
P32_B02_Ctrl,PLATE_32,1,208.49766695418626,89.95145631067962,1.0,0.8444747175111007,61.0
P32_B02_Ctrl,PLATE_32,1,196.74833258902484,68.84375,1.0,0.9559813951437706,51.75
P32_B02_Ctrl,PLATE_32,0,83.04338199902531,112.17948717948718,1.0,0.9598080760353933,78.5
P32_B02_Ctrl,PLATE_32,1,363.7603311483559,74.35393258426966,1.0,0.9482832310282316,53.0
P32_B02_Ctrl,PLATE_32,1,462.8432594144912,108.90186915887851,1.0,0.26415424927930903,71.25
P32_B02_Ctrl,PLATE_32,1,498.46410990580205,109.95,1.0,0.7885137385966942,69.0
P32_B02_Ctrl,PLATE_32,1,187.7116790972729,80.87096774193549,1.0,0.9178462057492577,59.0
P32_B02_Ctrl,PLATE_32,1,89.29427772285442,44.78048780487805,1.0,0.9567055663056135,40.0
P32_B02_Ctrl,PLATE_32,1,280.7872884273595,80.21323529411765,1.0,0.8915779808097198,66.5
P32_B02_Ctrl,PLATE_32,1,160.23757790532838,97.8108108108108,1.0,0.9546894334797812,75.75
