 ,Label,Area,Mean,Min,Max,Length
175,56_E08_br223_egfrc-1.nd2:2422-2324,34.153,2048.688,710.000,3379.000,48.285
176,56_E08_br223_egfrc-1.nd2:3491-1050,93.605,1001.537,477.340,4452.930,129.853
177,56_E08_br223_egfrc-1.nd2:3547-1140,91.497,1466.908,448.000,4459.000,118.254
178,56_E08_br223_egfrc-1.nd2:3606-1200,45.959,1354.744,0.000,2867.596,65.613
179,56_E08_br223_egfrc-1.nd2:3349-0771,162.754,790.411,486.000,2881.520,211.098
180,56_E08_br223_egfrc-1.nd2:3068-2229,119.747,1191.585,479.840,3610.230,150.432
181,56_E08_br223_egfrc-1.nd2:2920-2379,73.366,744.069,488.170,1169.000,100.613
182,56_E08_br223_egfrc-1.nd2:2962-2467,43.851,1125.515,577.000,2208.000,58.848
183,56_E08_br223_egfrc-1.nd2:2927-2432,53.970,1504.800,514.966,5053.960,71.291
184,56_E08_br223_egfrc-1.nd2:3276-2505,108.784,1617.807,547.000,4726.960,139.531
185,56_E08_br223_egfrc-1.nd2:3394-2232,125.228,2288.690,471.000,9049.000,169.824
186,56_E08_br223_egfrc-1.nd2:3554-2171,110.471,1980.545,0.000,14168.001,143.189
187,56_E08_br223_egfrc-1.nd2:3424-2149,102.881,1050.722,433.000,3498.000,134.969
188,56_E08_br223_egfrc-1.nd2:2826-2200,114.265,1225.504,466.000,4727.440,156.593
189,56_E08_br223_egfrc-1.nd2:2985-2170,64.511,1298.217,525.390,4195.000,82.797
190,56_E08_br223_egfrc-1.nd2:3469-0329,46.802,1080.163,528.797,3346.920,60.053
191,56_E08_br223_egfrc-1.nd2:2163-2617,85.172,1387.309,516.000,4571.000,109.723
192,56_E08_br223_egfrc-1.nd2:1267-3274,78.004,3751.219,528.000,8449.000,116.653
193,56_E08_br223_egfrc-1.nd2:1351-3306,114.265,2424.519,558.000,6949.600,162.818
194,56_E08_br223_egfrc-1.nd2:1704-3140,146.310,2531.439,513.919,13010.490,216.929
195,56_E08_br223_egfrc-1.nd2:1756-3278,138.299,3542.563,503.000,12342.600,191.543
196,56_E08_br223_egfrc-1.nd2:1182-3528,84.329,2271.532,587.500,8482.700,108.883
197,56_E08_br223_egfrc-1.nd2:1180-3586,134.504,4100.153,617.000,16904.000,187.629
198,56_E08_br223_egfrc-1.nd2:1433-3499,63.668,1399.614,550.000,5535.000,91.929
199,56_E08_br223_egfrc-1.nd2:2926-2787,121.012,5203.457,602.000,13950.000,158.201
200,56_E08_br223_egfrc-1.nd2:3246-3048,123.542,3770.775,489.460,26454.000,152.666
201,56_E08_br223_egfrc-1.nd2:2397-3131,187.210,3265.780,523.640,11006.000,248.804
202,56_E08_br223_egfrc-1.nd2:2580-3051,80.956,1775.249,491.670,11006.000,103.275
203,56_E08_br223_egfrc-1.nd2:2347-2868,76.739,1673.025,625.320,3484.700,111.411
204,56_E08_br223_egfrc-1.nd2:2262-3035,131.553,842.052,503.080,1851.000,185.831
205,56_E08_br223_egfrc-1.nd2:1646-3573,168.657,5524.186,590.000,18885.000,251.874
206,56_E08_br223_egfrc-1.nd2:1751-3584,100.773,1495.163,464.000,10485.720,132.486
207,56_E08_br223_egfrc-1.nd2:1971-3489,68.728,5873.272,589.000,15700.500,91.809
208,56_E08_br223_egfrc-1.nd2:2154-3506,56.500,5458.109,722.070,15438.380,83.743
209,56_E08_br223_egfrc-1.nd2:2239-3466,130.288,2092.011,541.000,10843.760,171.483
210,56_E08_br223_egfrc-1.nd2:2197-3431,163.176,2374.295,479.180,14253.000,216.999
211,56_E08_br223_egfrc-1.nd2:2246-3266,71.679,3815.650,594.720,23437.000,99.552
212,56_E08_br223_egfrc-1.nd2:2424-3300,139.564,1523.702,471.000,6709.330,198.798
