 ,Label,Area,Mean,Min,Max,Length
122,32_C08_br223_igf1r-1.nd2:2906-3423,263.469,1681.316,0.000,12118.210,370.549
123,32_C08_br223_igf1r-1.nd2:3171-3436,330.917,1967.954,0.000,13707.880,445.728
124,32_C08_br223_igf1r-1.nd2:3472-3549,131.524,593.356,481.330,838.688,183.433
125,32_C08_br223_igf1r-1.nd2:3328-3404,171.571,940.468,496.000,2989.767,247.439
126,32_C08_br223_igf1r-1.nd2:3564-3101,66.183,4873.820,0.000,12258.000,97.164
127,32_C08_br223_igf1r-1.nd2:3424-2925,100.329,1379.330,467.260,14692.460,141.229
128,32_C08_br223_igf1r-1.nd2:0281-3543,154.287,2438.732,0.000,12808.000,219.489
129,32_C08_br223_igf1r-1.nd2:0126-3568,115.505,2256.756,534.600,11033.020,168.778
130,32_C08_br223_igf1r-1.nd2:0115-3523,120.563,1953.297,519.085,9323.900,173.079
131,32_C08_br223_igf1r-1.nd2:0121-3456,158.924,1748.066,491.370,9351.000,218.045
132,32_C08_br223_igf1r-1.nd2:0086-3173,154.709,2257.983,482.000,16837.000,203.201
133,32_C08_br223_igf1r-1.nd2:0048-3158,76.301,2804.468,0.000,8167.332,103.991
134,32_C08_br223_igf1r-1.nd2:0296-2938,334.289,917.736,457.000,14155.000,461.504
135,32_C08_br223_igf1r-1.nd2:0702-3153,701.459,4027.989,0.000,14869.271,946.715
136,32_C08_br223_igf1r-1.nd2:0315-3140,111.289,5181.941,458.000,20812.000,159.918
137,32_C08_br223_igf1r-1.nd2:0534-2815,327.544,1696.694,509.000,10916.660,449.428
138,32_C08_br223_igf1r-1.nd2:0559-3214,300.144,1559.451,465.640,7728.029,409.089
139,32_C08_br223_igf1r-1.nd2:0594-2704,246.185,1582.765,510.800,11568.400,369.366
140,32_C08_br223_igf1r-1.nd2:1498-3278,349.043,2161.884,476.000,8594.310,501.753
141,32_C08_br223_igf1r-1.nd2:1461-3361,289.605,1469.603,498.689,9955.734,398.863
142,32_C08_br223_igf1r-1.nd2:1626-3203,297.193,1791.678,488.200,10865.000,429.481
143,32_C08_br223_igf1r-1.nd2:1745-3381,310.682,1238.659,479.000,8696.224,456.769
